TIME,PULSES,CONTROLLERVOLTAGE,CONTROLLER,KP,TAUD,TAUI 
0,-1,0.0,3,1.5,0.01,3.0
1,-1,0.0,3,1.5,0.01,3.0
2,-1,0.0,3,1.5,0.01,3.0
3,-1,0.0,3,1.5,0.01,3.0
4,-1,0.0,3,1.5,0.01,3.0
5,-1,0.0,3,1.5,0.01,3.0
6,-1,0.0,3,1.5,0.01,3.0
7,-1,0.0,3,1.5,0.01,3.0
8,-1,0.0,3,1.5,0.01,3.0
9,-1,0.0,3,1.5,0.01,3.0
10,-1,707.25,3,1.5,0.01,3.0
11,-1,707.25,3,1.5,0.01,3.0
12,-1,707.25,3,1.5,0.01,3.0
13,0,707.25,3,1.5,0.01,3.0
14,0,707.25,3,1.5,0.01,3.0
15,1,707.25,3,1.5,0.01,3.0
16,1,707.25,3,1.5,0.01,3.0
17,2,707.25,3,1.5,0.01,3.0
18,3,707.25,3,1.5,0.01,3.0
19,4,707.25,3,1.5,0.01,3.0
20,5,707.45,3,1.5,0.01,3.0
21,6,707.45,3,1.5,0.01,3.0
22,8,707.45,3,1.5,0.01,3.0
23,9,707.45,3,1.5,0.01,3.0
24,11,707.45,3,1.5,0.01,3.0
25,12,707.45,3,1.5,0.01,3.0
26,14,707.45,3,1.5,0.01,3.0
27,16,707.45,3,1.5,0.01,3.0
28,18,707.45,3,1.5,0.01,3.0
29,20,707.45,3,1.5,0.01,3.0
30,22,704.5,3,1.5,0.01,3.0
31,25,704.5,3,1.5,0.01,3.0
32,27,704.5,3,1.5,0.01,3.0
33,29,704.5,3,1.5,0.01,3.0
34,32,704.5,3,1.5,0.01,3.0
35,34,704.5,3,1.5,0.01,3.0
36,36,704.5,3,1.5,0.01,3.0
37,39,704.5,3,1.5,0.01,3.0
38,42,704.5,3,1.5,0.01,3.0
39,44,704.5,3,1.5,0.01,3.0
40,47,700.17,3,1.5,0.01,3.0
41,50,700.17,3,1.5,0.01,3.0
42,53,700.17,3,1.5,0.01,3.0
43,56,700.17,3,1.5,0.01,3.0
44,59,700.17,3,1.5,0.01,3.0
45,62,700.17,3,1.5,0.01,3.0
46,65,700.17,3,1.5,0.01,3.0
47,68,700.17,3,1.5,0.01,3.0
48,71,700.17,3,1.5,0.01,3.0
49,74,700.17,3,1.5,0.01,3.0
50,77,696.01,3,1.5,0.01,3.0
51,81,696.01,3,1.5,0.01,3.0
52,84,696.01,3,1.5,0.01,3.0
53,87,696.01,3,1.5,0.01,3.0
54,90,696.01,3,1.5,0.01,3.0
55,94,696.01,3,1.5,0.01,3.0
56,97,696.01,3,1.5,0.01,3.0
57,101,696.01,3,1.5,0.01,3.0
58,104,696.01,3,1.5,0.01,3.0
59,108,696.01,3,1.5,0.01,3.0
60,111,690.66,3,1.5,0.01,3.0
61,115,690.66,3,1.5,0.01,3.0
62,118,690.66,3,1.5,0.01,3.0
63,122,690.66,3,1.5,0.01,3.0
64,125,690.66,3,1.5,0.01,3.0
65,129,690.66,3,1.5,0.01,3.0
66,133,690.66,3,1.5,0.01,3.0
67,136,690.66,3,1.5,0.01,3.0
68,140,690.66,3,1.5,0.01,3.0
69,145,690.66,3,1.5,0.01,3.0
70,149,685.1,3,1.5,0.01,3.0
71,152,685.1,3,1.5,0.01,3.0
