TIME,PULSES,CONTROLLERVOLTAGE,CONTROLLER,KP,TAUD,TAUI 
0,0.0,0.0,1.0,5.0,0.01,0.0
1,0.0,0.0,1.0,5.0,0.01,0.0
2,0.0,0.0,1.0,5.0,0.01,0.0
3,0.0,0.0,1.0,5.0,0.01,0.0
4,0.0,0.0,1.0,5.0,0.01,0.0
5,0.0,0.0,1.0,5.0,0.01,0.0
6,0.0,0.0,1.0,5.0,0.01,0.0
7,0.0,0.0,1.0,5.0,0.01,0.0
8,0.0,0.0,1.0,5.0,0.01,0.0
9,0.0,0.0,1.0,5.0,0.01,0.0
10,0.0,4708.46,1.0,5.0,0.01,0.0
11,0.0,4708.46,1.0,5.0,0.01,0.0
12,0.0,4708.46,1.0,5.0,0.01,0.0
13,1.0,4708.46,1.0,5.0,0.01,0.0
14,1.0,4708.46,1.0,5.0,0.01,0.0
15,2.0,4708.46,1.0,5.0,0.01,0.0
16,2.0,4708.46,1.0,5.0,0.01,0.0
17,3.0,4708.46,1.0,5.0,0.01,0.0
18,4.0,4708.46,1.0,5.0,0.01,0.0
19,5.0,4708.46,1.0,5.0,0.01,0.0
20,6.0,2349.65,1.0,5.0,0.01,0.0
21,7.0,2349.65,1.0,5.0,0.01,0.0
22,9.0,2349.65,1.0,5.0,0.01,0.0
23,10.0,2349.65,1.0,5.0,0.01,0.0
24,12.0,2349.65,1.0,5.0,0.01,0.0
25,13.0,2349.65,1.0,5.0,0.01,0.0
26,15.0,2349.65,1.0,5.0,0.01,0.0
27,17.0,2349.65,1.0,5.0,0.01,0.0
28,19.0,2349.65,1.0,5.0,0.01,0.0
29,21.0,2349.65,1.0,5.0,0.01,0.0
30,23.0,2331.98,1.0,5.0,0.01,0.0
31,25.0,2331.98,1.0,5.0,0.01,0.0
32,28.0,2331.98,1.0,5.0,0.01,0.0
33,30.0,2331.98,1.0,5.0,0.01,0.0
34,34.0,2331.98,1.0,5.0,0.01,0.0
35,37.0,2331.98,1.0,5.0,0.01,0.0
36,39.0,2331.98,1.0,5.0,0.01,0.0
37,42.0,2331.98,1.0,5.0,0.01,0.0
38,44.0,2331.98,1.0,5.0,0.01,0.0
39,47.0,2331.98,1.0,5.0,0.01,0.0
40,50.0,2308.42,1.0,5.0,0.01,0.0
41,52.0,2308.42,1.0,5.0,0.01,0.0
42,55.0,2308.42,1.0,5.0,0.01,0.0
43,58.0,2308.42,1.0,5.0,0.01,0.0
44,61.0,2308.42,1.0,5.0,0.01,0.0
45,64.0,2308.42,1.0,5.0,0.01,0.0
46,67.0,2308.42,1.0,5.0,0.01,0.0
47,70.0,2308.42,1.0,5.0,0.01,0.0
48,73.0,2308.42,1.0,5.0,0.01,0.0
49,76.0,2308.42,1.0,5.0,0.01,0.0
50,79.0,2287.47,1.0,5.0,0.01,0.0
51,82.0,2287.47,1.0,5.0,0.01,0.0
52,85.0,2287.47,1.0,5.0,0.01,0.0
53,89.0,2287.47,1.0,5.0,0.01,0.0
54,92.0,2287.47,1.0,5.0,0.01,0.0
55,95.0,2287.47,1.0,5.0,0.01,0.0
56,99.0,2287.47,1.0,5.0,0.01,0.0
57,102.0,2287.47,1.0,5.0,0.01,0.0
58,105.0,2287.47,1.0,5.0,0.01,0.0
