TIME,PULSES,CONTROLLERVOLTAGE,CONTROLLER,KP,TAUD,TAUI 
0,0,-0.6553,2,1.5,0.0,0.5
1,-1,-0.6553,2,1.5,0.0,0.5
2,-1,-0.6553,2,1.5,0.0,0.5
3,-1,-0.6553,2,1.5,0.0,0.5
4,-1,-0.6553,2,1.5,0.0,0.5
5,-1,-0.6553,2,1.5,0.0,0.5
6,-2,-0.6553,2,1.5,0.0,0.5
7,-2,-0.6553,2,1.5,0.0,0.5
8,-2,-0.6553,2,1.5,0.0,0.5
9,-2,-0.6553,2,1.5,0.0,0.5
10,-2,707.2511,2,1.5,0.0,0.5
11,-2,707.2511,2,1.5,0.0,0.5
12,-2,707.2511,2,1.5,0.0,0.5
13,-2,707.2511,2,1.5,0.0,0.5
14,-2,707.2511,2,1.5,0.0,0.5
15,-1,707.2511,2,1.5,0.0,0.5
16,0,707.2511,2,1.5,0.0,0.5
17,1,707.2511,2,1.5,0.0,0.5
18,1,707.2511,2,1.5,0.0,0.5
19,2,707.2511,2,1.5,0.0,0.5
20,3,720.6107,2,1.5,0.0,0.5
21,4,720.6107,2,1.5,0.0,0.5
22,6,720.6107,2,1.5,0.0,0.5
23,7,720.6107,2,1.5,0.0,0.5
24,9,720.6107,2,1.5,0.0,0.5
25,10,720.6107,2,1.5,0.0,0.5
26,12,720.6107,2,1.5,0.0,0.5
27,14,720.6107,2,1.5,0.0,0.5
28,15,720.6107,2,1.5,0.0,0.5
29,17,720.6107,2,1.5,0.0,0.5
30,19,731.7948,2,1.5,0.0,0.5
31,21,731.7948,2,1.5,0.0,0.5
32,23,731.7948,2,1.5,0.0,0.5
33,27,731.7948,2,1.5,0.0,0.5
34,29,731.7948,2,1.5,0.0,0.5
35,31,731.7948,2,1.5,0.0,0.5
36,34,731.7948,2,1.5,0.0,0.5
37,36,731.7948,2,1.5,0.0,0.5
38,39,731.7948,2,1.5,0.0,0.5
39,41,731.7948,2,1.5,0.0,0.5
40,44,740.9564,2,1.5,0.0,0.5
41,47,740.9564,2,1.5,0.0,0.5
42,50,740.9564,2,1.5,0.0,0.5
43,52,740.9564,2,1.5,0.0,0.5
44,55,740.9564,2,1.5,0.0,0.5
45,58,740.9564,2,1.5,0.0,0.5
46,61,740.9564,2,1.5,0.0,0.5
47,64,740.9564,2,1.5,0.0,0.5
48,67,740.9564,2,1.5,0.0,0.5
49,70,740.9564,2,1.5,0.0,0.5
50,73,749.4309,2,1.5,0.0,0.5
51,76,749.4309,2,1.5,0.0,0.5
52,79,749.4309,2,1.5,0.0,0.5
53,84,749.4309,2,1.5,0.0,0.5
54,88,749.4309,2,1.5,0.0,0.5
55,91,749.4309,2,1.5,0.0,0.5
56,94,749.4309,2,1.5,0.0,0.5
57,98,749.4309,2,1.5,0.0,0.5
58,101,749.4309,2,1.5,0.0,0.5
59,104,749.4309,2,1.5,0.0,0.5
60,108,756.421,2,1.5,0.0,0.5
61,111,756.421,2,1.5,0.0,0.5
62,114,756.421,2,1.5,0.0,0.5
63,118,756.421,2,1.5,0.0,0.5
64,121,756.421,2,1.5,0.0,0.5
65,125,756.421,2,1.5,0.0,0.5
66,128,756.421,2,1.5,0.0,0.5
67,133,756.421,2,1.5,0.0,0.5
68,136,756.421,2,1.5,0.0,0.5
69,140,756.421,2,1.5,0.0,0.5
70,144,763.2736,2,1.5,0.0,0.5
71,147,763.2736,2,1.5,0.0,0.5
72,152,763.2736,2,1.5,0.0,0.5
73,156,763.2736,2,1.5,0.0,0.5
74,159,763.2736,2,1.5,0.0,0.5
75,163,763.2736,2,1.5,0.0,0.5
76,167,763.2736,2,1.5,0.0,0.5
77,170,763.2736,2,1.5,0.0,0.5
78,174,763.2736,2,1.5,0.0,0.5
79,178,763.2736,2,1.5,0.0,0.5
80,182,769.3997,2,1.5,0.0,0.5
81,186,769.3997,2,1.5,0.0,0.5
82,190,769.3997,2,1.5,0.0,0.5
83,194,769.3997,2,1.5,0.0,0.5
84,197,769.3997,2,1.5,0.0,0.5
85,201,769.3997,2,1.5,0.0,0.5
86,205,769.3997,2,1.5,0.0,0.5
87,209,769.3997,2,1.5,0.0,0.5
88,213,769.3997,2,1.5,0.0,0.5
89,216,769.3997,2,1.5,0.0,0.5
90,220,775.1801,2,1.5,0.0,0.5
91,224,775.1801,2,1.5,0.0,0.5
92,228,775.1801,2,1.5,0.0,0.5
93,233,775.1801,2,1.5,0.0,0.5
94,237,775.1801,2,1.5,0.0,0.5
95,240,775.1801,2,1.5,0.0,0.5
96,244,775.1801,2,1.5,0.0,0.5
97,248,775.1801,2,1.5,0.0,0.5
98,252,775.1801,2,1.5,0.0,0.5
99,256,775.1801,2,1.5,0.0,0.5
100,260,780.8076,2,1.5,0.0,0.5
101,264,780.8076,2,1.5,0.0,0.5
102,268,780.8076,2,1.5,0.0,0.5
103,272,780.8076,2,1.5,0.0,0.5
104,276,780.8076,2,1.5,0.0,0.5
105,280,780.8076,2,1.5,0.0,0.5
106,283,780.8076,2,1.5,0.0,0.5
107,287,780.8076,2,1.5,0.0,0.5
108,291,780.8076,2,1.5,0.0,0.5
109,296,780.8076,2,1.5,0.0,0.5
110,300,785.8891,2,1.5,0.0,0.5
111,304,785.8891,2,1.5,0.0,0.5
112,308,785.8891,2,1.5,0.0,0.5
113,312,785.8891,2,1.5,0.0,0.5
114,316,785.8891,2,1.5,0.0,0.5
115,320,785.8891,2,1.5,0.0,0.5
116,324,785.8891,2,1.5,0.0,0.5
117,328,785.8891,2,1.5,0.0,0.5
118,332,785.8891,2,1.5,0.0,0.5
119,336,785.8891,2,1.5,0.0,0.5
120,340,791.2023,2,1.5,0.0,0.5
121,344,791.2023,2,1.5,0.0,0.5
122,348,791.2023,2,1.5,0.0,0.5
123,352,791.2023,2,1.5,0.0,0.5
124,356,791.2023,2,1.5,0.0,0.5
125,360,791.2023,2,1.5,0.0,0.5
126,364,791.2023,2,1.5,0.0,0.5
127,368,791.2023,2,1.5,0.0,0.5
128,372,791.2023,2,1.5,0.0,0.5
129,376,791.2023,2,1.5,0.0,0.5
130,380,796.166,2,1.5,0.0,0.5
131,384,796.166,2,1.5,0.0,0.5
132,388,796.166,2,1.5,0.0,0.5
133,392,796.166,2,1.5,0.0,0.5
134,396,796.166,2,1.5,0.0,0.5
135,400,796.166,2,1.5,0.0,0.5
136,404,796.166,2,1.5,0.0,0.5
137,408,796.166,2,1.5,0.0,0.5
138,412,796.166,2,1.5,0.0,0.5
139,416,796.166,2,1.5,0.0,0.5
140,420,800.7762,2,1.5,0.0,0.5
141,424,800.7762,2,1.5,0.0,0.5
142,429,800.7762,2,1.5,0.0,0.5
143,433,800.7762,2,1.5,0.0,0.5
144,437,800.7762,2,1.5,0.0,0.5
145,441,800.7762,2,1.5,0.0,0.5
146,445,800.7762,2,1.5,0.0,0.5
147,449,800.7762,2,1.5,0.0,0.5
148,453,800.7762,2,1.5,0.0,0.5
149,458,800.7762,2,1.5,0.0,0.5
150,462,805.2256,2,1.5,0.0,0.5
151,468,805.2256,2,1.5,0.0,0.5
152,472,805.2256,2,1.5,0.0,0.5
153,476,805.2256,2,1.5,0.0,0.5
154,480,805.2256,2,1.5,0.0,0.5
155,484,805.2256,2,1.5,0.0,0.5
156,488,805.2256,2,1.5,0.0,0.5
157,493,805.2256,2,1.5,0.0,0.5
158,497,805.2256,2,1.5,0.0,0.5
159,502,805.2256,2,1.5,0.0,0.5
160,506,808.9248,2,1.5,0.0,0.5
161,510,808.9248,2,1.5,0.0,0.5
162,514,808.9248,2,1.5,0.0,0.5
163,518,808.9248,2,1.5,0.0,0.5
164,522,808.9248,2,1.5,0.0,0.5
165,527,808.9248,2,1.5,0.0,0.5
166,531,808.9248,2,1.5,0.0,0.5
167,535,808.9248,2,1.5,0.0,0.5
168,539,808.9248,2,1.5,0.0,0.5
169,544,808.9248,2,1.5,0.0,0.5
170,548,812.6476,2,1.5,0.0,0.5
171,552,812.6476,2,1.5,0.0,0.5
172,556,812.6476,2,1.5,0.0,0.5
173,560,812.6476,2,1.5,0.0,0.5
174,565,812.6476,2,1.5,0.0,0.5
175,569,812.6476,2,1.5,0.0,0.5
176,573,812.6476,2,1.5,0.0,0.5
177,577,812.6476,2,1.5,0.0,0.5
178,581,812.6476,2,1.5,0.0,0.5
179,585,812.6476,2,1.5,0.0,0.5
180,589,816.7905,2,1.5,0.0,0.5
181,593,816.7905,2,1.5,0.0,0.5
182,597,816.7905,2,1.5,0.0,0.5
183,601,816.7905,2,1.5,0.0,0.5
184,605,816.7905,2,1.5,0.0,0.5
185,609,816.7905,2,1.5,0.0,0.5
186,613,816.7905,2,1.5,0.0,0.5
187,617,816.7905,2,1.5,0.0,0.5
188,621,816.7905,2,1.5,0.0,0.5
189,625,816.7905,2,1.5,0.0,0.5
190,630,820.5801,2,1.5,0.0,0.5
191,634,820.5801,2,1.5,0.0,0.5
192,638,820.5801,2,1.5,0.0,0.5
193,643,820.5801,2,1.5,0.0,0.5
194,647,820.5801,2,1.5,0.0,0.5
195,651,820.5801,2,1.5,0.0,0.5
196,655,820.5801,2,1.5,0.0,0.5
197,660,820.5801,2,1.5,0.0,0.5
198,664,820.5801,2,1.5,0.0,0.5
199,668,820.5801,2,1.5,0.0,0.5
200,672,824.0123,2,1.5,0.0,0.5
201,676,824.0123,2,1.5,0.0,0.5
202,680,824.0123,2,1.5,0.0,0.5
203,684,824.0123,2,1.5,0.0,0.5
204,690,824.0123,2,1.5,0.0,0.5
205,694,824.0123,2,1.5,0.0,0.5
