TIME,PULSES,CONTROLLERVOLTAGE,CONTROLLER,KP,TAUD,TAUI 
0,0.0,0.0,1.0,40.0,0.01,0.0
1,0.0,0.0,1.0,40.0,0.01,0.0
2,0.0,0.0,1.0,40.0,0.01,0.0
3,0.0,0.0,1.0,40.0,0.01,0.0
4,0.0,0.0,1.0,40.0,0.01,0.0
5,0.0,0.0,1.0,40.0,0.01,0.0
6,0.0,0.0,1.0,40.0,0.01,0.0
7,0.0,0.0,1.0,40.0,0.01,0.0
8,0.0,0.0,1.0,40.0,0.01,0.0
9,0.0,0.0,1.0,40.0,0.01,0.0
10,0.0,18849.56,1.0,40.0,0.01,0.0
11,0.0,18849.56,1.0,40.0,0.01,0.0
12,0.0,18849.56,1.0,40.0,0.01,0.0
13,1.0,18849.56,1.0,40.0,0.01,0.0
14,1.0,18849.56,1.0,40.0,0.01,0.0
15,1.0,18849.56,1.0,40.0,0.01,0.0
16,2.0,18849.56,1.0,40.0,0.01,0.0
17,3.0,18849.56,1.0,40.0,0.01,0.0
18,4.0,18849.56,1.0,40.0,0.01,0.0
19,5.0,18849.56,1.0,40.0,0.01,0.0
20,6.0,18797.2,1.0,40.0,0.01,0.0
21,7.0,18797.2,1.0,40.0,0.01,0.0
22,9.0,18797.2,1.0,40.0,0.01,0.0
23,10.0,18797.2,1.0,40.0,0.01,0.0
24,12.0,18797.2,1.0,40.0,0.01,0.0
25,13.0,18797.2,1.0,40.0,0.01,0.0
26,15.0,18797.2,1.0,40.0,0.01,0.0
27,17.0,18797.2,1.0,40.0,0.01,0.0
28,19.0,18797.2,1.0,40.0,0.01,0.0
29,21.0,18797.2,1.0,40.0,0.01,0.0
30,23.0,18655.83,1.0,40.0,0.01,0.0
31,25.0,18655.83,1.0,40.0,0.01,0.0
32,28.0,18655.83,1.0,40.0,0.01,0.0
33,30.0,18655.83,1.0,40.0,0.01,0.0
34,32.0,18655.83,1.0,40.0,0.01,0.0
35,35.0,18655.83,1.0,40.0,0.01,0.0
36,37.0,18655.83,1.0,40.0,0.01,0.0
37,40.0,18655.83,1.0,40.0,0.01,0.0
38,42.0,18655.83,1.0,40.0,0.01,0.0
39,45.0,18655.83,1.0,40.0,0.01,0.0
40,48.0,18488.27,1.0,40.0,0.01,0.0
41,50.0,18488.27,1.0,40.0,0.01,0.0
42,53.0,18488.27,1.0,40.0,0.01,0.0
43,56.0,18488.27,1.0,40.0,0.01,0.0
44,59.0,18488.27,1.0,40.0,0.01,0.0
45,62.0,18488.27,1.0,40.0,0.01,0.0
46,65.0,18488.27,1.0,40.0,0.01,0.0
47,68.0,18488.27,1.0,40.0,0.01,0.0
48,71.0,18488.27,1.0,40.0,0.01,0.0
49,74.0,18488.27,1.0,40.0,0.01,0.0
50,77.0,18310.25,1.0,40.0,0.01,0.0
51,80.0,18310.25,1.0,40.0,0.01,0.0
52,83.0,18310.25,1.0,40.0,0.01,0.0
53,86.0,18310.25,1.0,40.0,0.01,0.0
54,90.0,18310.25,1.0,40.0,0.01,0.0
55,93.0,18310.25,1.0,40.0,0.01,0.0
56,96.0,18310.25,1.0,40.0,0.01,0.0
57,100.0,18310.25,1.0,40.0,0.01,0.0
58,103.0,18310.25,1.0,40.0,0.01,0.0
59,106.0,18310.25,1.0,40.0,0.01,0.0
60,110.0,18116.52,1.0,40.0,0.01,0.0
61,113.0,18116.52,1.0,40.0,0.01,0.0
62,117.0,18116.52,1.0,40.0,0.01,0.0
63,120.0,18116.52,1.0,40.0,0.01,0.0
64,124.0,18116.52,1.0,40.0,0.01,0.0
65,127.0,18116.52,1.0,40.0,0.01,0.0
66,131.0,18116.52,1.0,40.0,0.01,0.0
67,134.0,18116.52,1.0,40.0,0.01,0.0
68,138.0,18116.52,1.0,40.0,0.01,0.0
69,141.0,18116.52,1.0,40.0,0.01,0.0
70,145.0,17933.26,1.0,40.0,0.01,0.0
71,148.0,17933.26,1.0,40.0,0.01,0.0
72,152.0,17933.26,1.0,40.0,0.01,0.0
73,156.0,17933.26,1.0,40.0,0.01,0.0
74,160.0,17933.26,1.0,40.0,0.01,0.0
75,163.0,17933.26,1.0,40.0,0.01,0.0
76,167.0,17933.26,1.0,40.0,0.01,0.0
77,172.0,17933.26,1.0,40.0,0.01,0.0
78,175.0,17933.26,1.0,40.0,0.01,0.0
79,179.0,17933.26,1.0,40.0,0.01,0.0
80,183.0,17713.35,1.0,40.0,0.01,0.0
81,187.0,17713.35,1.0,40.0,0.01,0.0
82,190.0,17713.35,1.0,40.0,0.01,0.0
83,194.0,17713.35,1.0,40.0,0.01,0.0
84,198.0,17713.35,1.0,40.0,0.01,0.0
85,202.0,17713.35,1.0,40.0,0.01,0.0
86,206.0,17713.35,1.0,40.0,0.01,0.0
87,210.0,17713.35,1.0,40.0,0.01,0.0
88,213.0,17713.35,1.0,40.0,0.01,0.0
89,217.0,17713.35,1.0,40.0,0.01,0.0
90,221.0,17514.38,1.0,40.0,0.01,0.0
91,225.0,17514.38,1.0,40.0,0.01,0.0
92,229.0,17514.38,1.0,40.0,0.01,0.0
93,233.0,17514.38,1.0,40.0,0.01,0.0
94,237.0,17514.38,1.0,40.0,0.01,0.0
95,240.0,17514.38,1.0,40.0,0.01,0.0
96,244.0,17514.38,1.0,40.0,0.01,0.0
97,248.0,17514.38,1.0,40.0,0.01,0.0
98,252.0,17514.38,1.0,40.0,0.01,0.0
99,256.0,17514.38,1.0,40.0,0.01,0.0
100,260.0,17294.47,1.0,40.0,0.01,0.0
101,264.0,17294.47,1.0,40.0,0.01,0.0
102,268.0,17294.47,1.0,40.0,0.01,0.0
103,272.0,17294.47,1.0,40.0,0.01,0.0
104,276.0,17294.47,1.0,40.0,0.01,0.0
105,280.0,17294.47,1.0,40.0,0.01,0.0
106,284.0,17294.47,1.0,40.0,0.01,0.0
107,288.0,17294.47,1.0,40.0,0.01,0.0
108,292.0,17294.47,1.0,40.0,0.01,0.0
109,296.0,17294.47,1.0,40.0,0.01,0.0
110,300.0,17095.5,1.0,40.0,0.01,0.0
111,304.0,17095.5,1.0,40.0,0.01,0.0
112,308.0,17095.5,1.0,40.0,0.01,0.0
113,312.0,17095.5,1.0,40.0,0.01,0.0
114,316.0,17095.5,1.0,40.0,0.01,0.0
115,320.0,17095.5,1.0,40.0,0.01,0.0
116,324.0,17095.5,1.0,40.0,0.01,0.0
117,328.0,17095.5,1.0,40.0,0.01,0.0
118,332.0,17095.5,1.0,40.0,0.01,0.0
119,336.0,17095.5,1.0,40.0,0.01,0.0
120,340.0,16880.83,1.0,40.0,0.01,0.0
121,344.0,16880.83,1.0,40.0,0.01,0.0
122,348.0,16880.83,1.0,40.0,0.01,0.0
123,352.0,16880.83,1.0,40.0,0.01,0.0
124,356.0,16880.83,1.0,40.0,0.01,0.0
125,360.0,16880.83,1.0,40.0,0.01,0.0
126,365.0,16880.83,1.0,40.0,0.01,0.0
127,369.0,16880.83,1.0,40.0,0.01,0.0
128,373.0,16880.83,1.0,40.0,0.01,0.0
129,377.0,16880.83,1.0,40.0,0.01,0.0
130,381.0,16660.91,1.0,40.0,0.01,0.0
131,385.0,16660.91,1.0,40.0,0.01,0.0
132,389.0,16660.91,1.0,40.0,0.01,0.0
133,393.0,16660.91,1.0,40.0,0.01,0.0
134,397.0,16660.91,1.0,40.0,0.01,0.0
135,402.0,16660.91,1.0,40.0,0.01,0.0
136,407.0,16660.91,1.0,40.0,0.01,0.0
137,411.0,16660.91,1.0,40.0,0.01,0.0
138,416.0,16660.91,1.0,40.0,0.01,0.0
139,420.0,16660.91,1.0,40.0,0.01,0.0
140,424.0,16425.29,1.0,40.0,0.01,0.0
141,428.0,16425.29,1.0,40.0,0.01,0.0
142,432.0,16425.29,1.0,40.0,0.01,0.0
143,436.0,16425.29,1.0,40.0,0.01,0.0
144,440.0,16425.29,1.0,40.0,0.01,0.0
145,444.0,16425.29,1.0,40.0,0.01,0.0
146,448.0,16425.29,1.0,40.0,0.01,0.0
147,452.0,16425.29,1.0,40.0,0.01,0.0
148,456.0,16425.29,1.0,40.0,0.01,0.0
149,461.0,16425.29,1.0,40.0,0.01,0.0
150,466.0,16210.62,1.0,40.0,0.01,0.0
151,470.0,16210.62,1.0,40.0,0.01,0.0
152,474.0,16210.62,1.0,40.0,0.01,0.0
153,478.0,16210.62,1.0,40.0,0.01,0.0
154,482.0,16210.62,1.0,40.0,0.01,0.0
155,486.0,16210.62,1.0,40.0,0.01,0.0
156,490.0,16210.62,1.0,40.0,0.01,0.0
157,494.0,16210.62,1.0,40.0,0.01,0.0
158,498.0,16210.62,1.0,40.0,0.01,0.0
159,502.0,16210.62,1.0,40.0,0.01,0.0
160,507.0,16001.18,1.0,40.0,0.01,0.0
161,512.0,16001.18,1.0,40.0,0.01,0.0
162,516.0,16001.18,1.0,40.0,0.01,0.0
163,520.0,16001.18,1.0,40.0,0.01,0.0
164,524.0,16001.18,1.0,40.0,0.01,0.0
165,529.0,16001.18,1.0,40.0,0.01,0.0
166,533.0,16001.18,1.0,40.0,0.01,0.0
167,537.0,16001.18,1.0,40.0,0.01,0.0
168,541.0,16001.18,1.0,40.0,0.01,0.0
169,545.0,16001.18,1.0,40.0,0.01,0.0
170,550.0,15765.56,1.0,40.0,0.01,0.0
171,554.0,15765.56,1.0,40.0,0.01,0.0
172,558.0,15765.56,1.0,40.0,0.01,0.0
173,563.0,15765.56,1.0,40.0,0.01,0.0
174,567.0,15765.56,1.0,40.0,0.01,0.0
175,571.0,15765.56,1.0,40.0,0.01,0.0
176,575.0,15765.56,1.0,40.0,0.01,0.0
177,580.0,15765.56,1.0,40.0,0.01,0.0
178,584.0,15765.56,1.0,40.0,0.01,0.0
179,588.0,15765.56,1.0,40.0,0.01,0.0
180,593.0,15540.41,1.0,40.0,0.01,0.0
181,597.0,15540.41,1.0,40.0,0.01,0.0
182,601.0,15540.41,1.0,40.0,0.01,0.0
183,605.0,15540.41,1.0,40.0,0.01,0.0
184,609.0,15540.41,1.0,40.0,0.01,0.0
185,613.0,15540.41,1.0,40.0,0.01,0.0
186,617.0,15540.41,1.0,40.0,0.01,0.0
187,621.0,15540.41,1.0,40.0,0.01,0.0
188,625.0,15540.41,1.0,40.0,0.01,0.0
189,629.0,15540.41,1.0,40.0,0.01,0.0
190,634.0,15336.21,1.0,40.0,0.01,0.0
191,638.0,15336.21,1.0,40.0,0.01,0.0
192,642.0,15336.21,1.0,40.0,0.01,0.0
193,646.0,15336.21,1.0,40.0,0.01,0.0
194,649.0,15336.21,1.0,40.0,0.01,0.0
195,653.0,15336.21,1.0,40.0,0.01,0.0
196,657.0,15336.21,1.0,40.0,0.01,0.0
197,662.0,15336.21,1.0,40.0,0.01,0.0
198,666.0,15336.21,1.0,40.0,0.01,0.0
199,670.0,15336.21,1.0,40.0,0.01,0.0
200,674.0,15132.01,1.0,40.0,0.01,0.0
201,678.0,15132.01,1.0,40.0,0.01,0.0
202,682.0,15132.01,1.0,40.0,0.01,0.0
203,686.0,15132.01,1.0,40.0,0.01,0.0
204,690.0,15132.01,1.0,40.0,0.01,0.0
205,694.0,15132.01,1.0,40.0,0.01,0.0
206,699.0,15132.01,1.0,40.0,0.01,0.0
207,703.0,15132.01,1.0,40.0,0.01,0.0
208,707.0,15132.01,1.0,40.0,0.01,0.0
209,711.0,15132.01,1.0,40.0,0.01,0.0
210,715.0,14912.09,1.0,40.0,0.01,0.0
211,719.0,14912.09,1.0,40.0,0.01,0.0
212,724.0,14912.09,1.0,40.0,0.01,0.0
213,728.0,14912.09,1.0,40.0,0.01,0.0
214,732.0,14912.09,1.0,40.0,0.01,0.0
215,737.0,14912.09,1.0,40.0,0.01,0.0
216,741.0,14912.09,1.0,40.0,0.01,0.0
217,745.0,14912.09,1.0,40.0,0.01,0.0
218,749.0,14912.09,1.0,40.0,0.01,0.0
219,753.0,14912.09,1.0,40.0,0.01,0.0
220,757.0,14686.95,1.0,40.0,0.01,0.0
221,761.0,14686.95,1.0,40.0,0.01,0.0
222,765.0,14686.95,1.0,40.0,0.01,0.0
223,770.0,14686.95,1.0,40.0,0.01,0.0
224,774.0,14686.95,1.0,40.0,0.01,0.0
225,778.0,14686.95,1.0,40.0,0.01,0.0
226,782.0,14686.95,1.0,40.0,0.01,0.0
227,786.0,14686.95,1.0,40.0,0.01,0.0
228,790.0,14686.95,1.0,40.0,0.01,0.0
229,795.0,14686.95,1.0,40.0,0.01,0.0
230,799.0,14467.04,1.0,40.0,0.01,0.0
231,804.0,14467.04,1.0,40.0,0.01,0.0
232,808.0,14467.04,1.0,40.0,0.01,0.0
233,812.0,14467.04,1.0,40.0,0.01,0.0
234,816.0,14467.04,1.0,40.0,0.01,0.0
235,820.0,14467.04,1.0,40.0,0.01,0.0
236,824.0,14467.04,1.0,40.0,0.01,0.0
237,830.0,14467.04,1.0,40.0,0.01,0.0
238,834.0,14467.04,1.0,40.0,0.01,0.0
239,838.0,14467.04,1.0,40.0,0.01,0.0
240,842.0,14236.65,1.0,40.0,0.01,0.0
241,846.0,14236.65,1.0,40.0,0.01,0.0
242,850.0,14236.65,1.0,40.0,0.01,0.0
243,855.0,14236.65,1.0,40.0,0.01,0.0
244,860.0,14236.65,1.0,40.0,0.01,0.0
245,864.0,14236.65,1.0,40.0,0.01,0.0
246,868.0,14236.65,1.0,40.0,0.01,0.0
247,872.0,14236.65,1.0,40.0,0.01,0.0
248,876.0,14236.65,1.0,40.0,0.01,0.0
249,880.0,14236.65,1.0,40.0,0.01,0.0
250,884.0,14011.5,1.0,40.0,0.01,0.0
251,889.0,14011.5,1.0,40.0,0.01,0.0
252,893.0,14011.5,1.0,40.0,0.01,0.0
253,897.0,14011.5,1.0,40.0,0.01,0.0
254,901.0,14011.5,1.0,40.0,0.01,0.0
255,905.0,14011.5,1.0,40.0,0.01,0.0
256,909.0,14011.5,1.0,40.0,0.01,0.0
257,913.0,14011.5,1.0,40.0,0.01,0.0
258,917.0,14011.5,1.0,40.0,0.01,0.0
259,922.0,14011.5,1.0,40.0,0.01,0.0
260,927.0,13807.3,1.0,40.0,0.01,0.0
261,931.0,13807.3,1.0,40.0,0.01,0.0
262,935.0,13807.3,1.0,40.0,0.01,0.0
263,939.0,13807.3,1.0,40.0,0.01,0.0
264,943.0,13807.3,1.0,40.0,0.01,0.0
265,947.0,13807.3,1.0,40.0,0.01,0.0
266,952.0,13807.3,1.0,40.0,0.01,0.0
267,956.0,13807.3,1.0,40.0,0.01,0.0
268,960.0,13807.3,1.0,40.0,0.01,0.0
269,964.0,13807.3,1.0,40.0,0.01,0.0
270,968.0,13582.15,1.0,40.0,0.01,0.0
271,972.0,13582.15,1.0,40.0,0.01,0.0
272,976.0,13582.15,1.0,40.0,0.01,0.0
273,981.0,13582.15,1.0,40.0,0.01,0.0
274,985.0,13582.15,1.0,40.0,0.01,0.0
275,989.0,13582.15,1.0,40.0,0.01,0.0
276,993.0,13582.15,1.0,40.0,0.01,0.0
277,997.0,13582.15,1.0,40.0,0.01,0.0
278,1001.0,13582.15,1.0,40.0,0.01,0.0
279,1005.0,13582.15,1.0,40.0,0.01,0.0
280,1009.0,13362.24,1.0,40.0,0.01,0.0
281,1014.0,13362.24,1.0,40.0,0.01,0.0
282,1019.0,13362.24,1.0,40.0,0.01,0.0
283,1023.0,13362.24,1.0,40.0,0.01,0.0
284,1027.0,13362.24,1.0,40.0,0.01,0.0
285,1031.0,13362.24,1.0,40.0,0.01,0.0
286,1035.0,13362.24,1.0,40.0,0.01,0.0
287,1039.0,13362.24,1.0,40.0,0.01,0.0
288,1043.0,13362.24,1.0,40.0,0.01,0.0
289,1048.0,13362.24,1.0,40.0,0.01,0.0
