TIME,PULSES,CONTROLLERVOLTAGE,CONTROLLER,KP,TAUD,TAUI 
0,0,-0.39,1,0.25,0.0,0.0
1,0,-0.39,1,0.25,0.0,0.0
2,0,-0.39,1,0.25,0.0,0.0
3,0,-0.39,1,0.25,0.0,0.0
4,0,-0.39,1,0.25,0.0,0.0
5,0,-0.39,1,0.25,0.0,0.0
6,0,-0.39,1,0.25,0.0,0.0
7,0,-0.39,1,0.25,0.0,0.0
8,0,-0.39,1,0.25,0.0,0.0
9,0,-0.39,1,0.25,0.0,0.0
10,0,176.81,1,0.25,0.0,0.0
11,0,176.81,1,0.25,0.0,0.0
12,0,176.81,1,0.25,0.0,0.0
13,0,176.81,1,0.25,0.0,0.0
14,1,176.81,1,0.25,0.0,0.0
15,1,176.81,1,0.25,0.0,0.0
16,2,176.81,1,0.25,0.0,0.0
17,3,176.81,1,0.25,0.0,0.0
18,4,176.81,1,0.25,0.0,0.0
19,5,176.81,1,0.25,0.0,0.0
20,6,117.56,1,0.25,0.0,0.0
21,7,117.56,1,0.25,0.0,0.0
22,8,117.56,1,0.25,0.0,0.0
23,10,117.56,1,0.25,0.0,0.0
24,12,117.56,1,0.25,0.0,0.0
25,13,117.56,1,0.25,0.0,0.0
26,15,117.56,1,0.25,0.0,0.0
27,17,117.56,1,0.25,0.0,0.0
28,19,117.56,1,0.25,0.0,0.0
29,21,117.56,1,0.25,0.0,0.0
30,23,116.86,1,0.25,0.0,0.0
31,25,116.86,1,0.25,0.0,0.0
32,28,116.86,1,0.25,0.0,0.0
33,30,116.86,1,0.25,0.0,0.0
34,33,116.86,1,0.25,0.0,0.0
35,35,116.86,1,0.25,0.0,0.0
36,38,116.86,1,0.25,0.0,0.0
37,40,116.86,1,0.25,0.0,0.0
38,43,116.86,1,0.25,0.0,0.0
39,46,116.86,1,0.25,0.0,0.0
40,48,115.9,1,0.25,0.0,0.0
41,51,115.9,1,0.25,0.0,0.0
42,54,115.9,1,0.25,0.0,0.0
43,57,115.9,1,0.25,0.0,0.0
44,60,115.9,1,0.25,0.0,0.0
45,63,115.9,1,0.25,0.0,0.0
46,66,115.9,1,0.25,0.0,0.0
47,69,115.9,1,0.25,0.0,0.0
48,72,115.9,1,0.25,0.0,0.0
49,75,115.9,1,0.25,0.0,0.0
50,78,114.88,1,0.25,0.0,0.0
51,81,114.88,1,0.25,0.0,0.0
52,84,114.88,1,0.25,0.0,0.0
53,87,114.88,1,0.25,0.0,0.0
54,91,114.88,1,0.25,0.0,0.0
55,94,114.88,1,0.25,0.0,0.0
56,97,114.88,1,0.25,0.0,0.0
57,100,114.88,1,0.25,0.0,0.0
58,104,114.88,1,0.25,0.0,0.0
59,107,114.88,1,0.25,0.0,0.0
60,111,113.74,1,0.25,0.0,0.0
61,114,113.74,1,0.25,0.0,0.0
62,118,113.74,1,0.25,0.0,0.0
63,121,113.74,1,0.25,0.0,0.0
64,125,113.74,1,0.25,0.0,0.0
65,128,113.74,1,0.25,0.0,0.0
66,132,113.74,1,0.25,0.0,0.0
67,135,113.74,1,0.25,0.0,0.0
68,139,113.74,1,0.25,0.0,0.0
69,142,113.74,1,0.25,0.0,0.0
70,146,112.56,1,0.25,0.0,0.0
71,150,112.56,1,0.25,0.0,0.0
72,154,112.56,1,0.25,0.0,0.0
