TIME,PULSES,CONTROLLERVOLTAGE,CONTROLLER,KP,TAUD,TAUI 
0,0,-0.13,2,1.0,0.0,2.0
1,0,-0.13,2,1.0,0.0,2.0
2,0,-0.13,2,1.0,0.0,2.0
3,0,-0.13,2,1.0,0.0,2.0
4,0,-0.13,2,1.0,0.0,2.0
5,0,-0.13,2,1.0,0.0,2.0
6,0,-0.13,2,1.0,0.0,2.0
7,0,-0.13,2,1.0,0.0,2.0
8,0,-0.13,2,1.0,0.0,2.0
9,0,-0.13,2,1.0,0.0,2.0
10,0,-0.13,2,1.0,0.0,2.0
11,0,-0.13,2,1.0,0.0,2.0
12,0,-0.13,2,1.0,0.0,2.0
13,0,476.25,2,1.0,0.0,2.0
14,0,476.25,2,1.0,0.0,2.0
15,0,476.25,2,1.0,0.0,2.0
16,1,476.25,2,1.0,0.0,2.0
17,1,476.25,2,1.0,0.0,2.0
18,2,476.25,2,1.0,0.0,2.0
19,2,476.25,2,1.0,0.0,2.0
20,3,476.25,2,1.0,0.0,2.0
21,4,476.25,2,1.0,0.0,2.0
22,6,476.25,2,1.0,0.0,2.0
23,7,478.35,2,1.0,0.0,2.0
24,8,478.35,2,1.0,0.0,2.0
25,10,478.35,2,1.0,0.0,2.0
26,11,478.35,2,1.0,0.0,2.0
27,13,478.35,2,1.0,0.0,2.0
28,15,478.35,2,1.0,0.0,2.0
29,17,478.35,2,1.0,0.0,2.0
30,18,478.35,2,1.0,0.0,2.0
31,21,478.35,2,1.0,0.0,2.0
32,23,478.35,2,1.0,0.0,2.0
33,25,478.74,2,1.0,0.0,2.0
34,27,478.74,2,1.0,0.0,2.0
35,29,478.74,2,1.0,0.0,2.0
36,32,478.74,2,1.0,0.0,2.0
37,34,478.74,2,1.0,0.0,2.0
38,36,478.74,2,1.0,0.0,2.0
39,39,478.74,2,1.0,0.0,2.0
40,42,478.74,2,1.0,0.0,2.0
41,44,478.74,2,1.0,0.0,2.0
42,47,478.74,2,1.0,0.0,2.0
43,50,478.2,2,1.0,0.0,2.0
44,53,478.2,2,1.0,0.0,2.0
45,55,478.2,2,1.0,0.0,2.0
46,58,478.2,2,1.0,0.0,2.0
47,61,478.2,2,1.0,0.0,2.0
48,64,478.2,2,1.0,0.0,2.0
49,67,478.2,2,1.0,0.0,2.0
50,71,478.2,2,1.0,0.0,2.0
51,74,478.2,2,1.0,0.0,2.0
52,77,478.2,2,1.0,0.0,2.0
53,81,476.87,2,1.0,0.0,2.0
54,84,476.87,2,1.0,0.0,2.0
55,87,476.87,2,1.0,0.0,2.0
56,90,476.87,2,1.0,0.0,2.0
57,94,476.87,2,1.0,0.0,2.0
58,97,476.87,2,1.0,0.0,2.0
59,100,476.87,2,1.0,0.0,2.0
60,104,476.87,2,1.0,0.0,2.0
61,107,476.87,2,1.0,0.0,2.0
62,110,476.87,2,1.0,0.0,2.0
63,114,474.86,2,1.0,0.0,2.0
64,117,474.86,2,1.0,0.0,2.0
65,122,474.86,2,1.0,0.0,2.0
66,125,474.86,2,1.0,0.0,2.0
67,129,474.86,2,1.0,0.0,2.0
68,133,474.86,2,1.0,0.0,2.0
69,136,474.86,2,1.0,0.0,2.0
70,140,474.86,2,1.0,0.0,2.0
71,143,474.86,2,1.0,0.0,2.0
72,147,474.86,2,1.0,0.0,2.0
73,151,472.44,2,1.0,0.0,2.0
74,154,472.44,2,1.0,0.0,2.0
75,158,472.44,2,1.0,0.0,2.0
76,162,472.44,2,1.0,0.0,2.0
77,165,472.44,2,1.0,0.0,2.0
78,169,472.44,2,1.0,0.0,2.0
79,173,472.44,2,1.0,0.0,2.0
80,177,472.44,2,1.0,0.0,2.0
81,180,472.44,2,1.0,0.0,2.0
82,184,472.44,2,1.0,0.0,2.0
83,188,469.86,2,1.0,0.0,2.0
84,192,469.86,2,1.0,0.0,2.0
85,196,469.86,2,1.0,0.0,2.0
86,199,469.86,2,1.0,0.0,2.0
87,203,469.86,2,1.0,0.0,2.0
88,207,469.86,2,1.0,0.0,2.0
89,211,469.86,2,1.0,0.0,2.0
90,215,469.86,2,1.0,0.0,2.0
91,219,469.86,2,1.0,0.0,2.0
92,223,469.86,2,1.0,0.0,2.0
93,227,467.13,2,1.0,0.0,2.0
94,230,467.13,2,1.0,0.0,2.0
95,234,467.13,2,1.0,0.0,2.0
96,238,467.13,2,1.0,0.0,2.0
97,242,467.13,2,1.0,0.0,2.0
98,246,467.13,2,1.0,0.0,2.0
99,250,467.13,2,1.0,0.0,2.0
100,254,467.13,2,1.0,0.0,2.0
101,258,467.13,2,1.0,0.0,2.0
102,262,467.13,2,1.0,0.0,2.0
103,266,464.25,2,1.0,0.0,2.0
104,270,464.25,2,1.0,0.0,2.0
105,274,464.25,2,1.0,0.0,2.0
106,278,464.25,2,1.0,0.0,2.0
107,282,464.25,2,1.0,0.0,2.0
108,286,464.25,2,1.0,0.0,2.0
109,290,464.25,2,1.0,0.0,2.0
110,294,464.25,2,1.0,0.0,2.0
111,298,464.25,2,1.0,0.0,2.0
112,302,464.25,2,1.0,0.0,2.0
113,306,461.2,2,1.0,0.0,2.0
114,310,461.2,2,1.0,0.0,2.0
115,314,461.2,2,1.0,0.0,2.0
116,318,461.2,2,1.0,0.0,2.0
117,322,461.2,2,1.0,0.0,2.0
118,326,461.2,2,1.0,0.0,2.0
119,331,461.2,2,1.0,0.0,2.0
120,335,461.2,2,1.0,0.0,2.0
121,339,461.2,2,1.0,0.0,2.0
122,343,461.2,2,1.0,0.0,2.0
123,347,458.0,2,1.0,0.0,2.0
124,351,458.0,2,1.0,0.0,2.0
125,355,458.0,2,1.0,0.0,2.0
126,359,458.0,2,1.0,0.0,2.0
127,363,458.0,2,1.0,0.0,2.0
128,367,458.0,2,1.0,0.0,2.0
129,371,458.0,2,1.0,0.0,2.0
130,375,458.0,2,1.0,0.0,2.0
131,380,458.0,2,1.0,0.0,2.0
132,384,458.0,2,1.0,0.0,2.0
133,388,454.78,2,1.0,0.0,2.0
134,392,454.78,2,1.0,0.0,2.0
135,396,454.78,2,1.0,0.0,2.0
136,400,454.78,2,1.0,0.0,2.0
137,404,454.78,2,1.0,0.0,2.0
138,408,454.78,2,1.0,0.0,2.0
139,412,454.78,2,1.0,0.0,2.0
140,417,454.78,2,1.0,0.0,2.0
141,421,454.78,2,1.0,0.0,2.0
142,425,454.78,2,1.0,0.0,2.0
143,429,451.52,2,1.0,0.0,2.0
144,433,451.52,2,1.0,0.0,2.0
145,437,451.52,2,1.0,0.0,2.0
146,441,451.52,2,1.0,0.0,2.0
147,445,451.52,2,1.0,0.0,2.0
148,450,451.52,2,1.0,0.0,2.0
149,454,451.52,2,1.0,0.0,2.0
150,458,451.52,2,1.0,0.0,2.0
151,462,451.52,2,1.0,0.0,2.0
152,466,451.52,2,1.0,0.0,2.0
153,470,448.24,2,1.0,0.0,2.0
154,474,448.24,2,1.0,0.0,2.0
155,479,448.24,2,1.0,0.0,2.0
156,484,448.24,2,1.0,0.0,2.0
157,488,448.24,2,1.0,0.0,2.0
158,492,448.24,2,1.0,0.0,2.0
159,496,448.24,2,1.0,0.0,2.0
160,500,448.24,2,1.0,0.0,2.0
161,505,448.24,2,1.0,0.0,2.0
162,509,448.24,2,1.0,0.0,2.0
163,513,444.8,2,1.0,0.0,2.0
164,517,444.8,2,1.0,0.0,2.0
165,521,444.8,2,1.0,0.0,2.0
166,525,444.8,2,1.0,0.0,2.0
167,529,444.8,2,1.0,0.0,2.0
168,533,444.8,2,1.0,0.0,2.0
169,538,444.8,2,1.0,0.0,2.0
170,542,444.8,2,1.0,0.0,2.0
171,547,444.8,2,1.0,0.0,2.0
172,551,444.8,2,1.0,0.0,2.0
173,555,441.33,2,1.0,0.0,2.0
174,559,441.33,2,1.0,0.0,2.0
175,564,441.33,2,1.0,0.0,2.0
176,568,441.33,2,1.0,0.0,2.0
177,572,441.33,2,1.0,0.0,2.0
178,576,441.33,2,1.0,0.0,2.0
179,581,441.33,2,1.0,0.0,2.0
180,585,441.33,2,1.0,0.0,2.0
181,589,441.33,2,1.0,0.0,2.0
182,594,441.33,2,1.0,0.0,2.0
183,598,437.71,2,1.0,0.0,2.0
184,602,437.71,2,1.0,0.0,2.0
185,606,437.71,2,1.0,0.0,2.0
186,610,437.71,2,1.0,0.0,2.0
187,615,437.71,2,1.0,0.0,2.0
188,619,437.71,2,1.0,0.0,2.0
189,623,437.71,2,1.0,0.0,2.0
190,627,437.71,2,1.0,0.0,2.0
