TIME,PULSES,CONTROLLERVOLTAGE,CONTROLLER,KP,TAUD,TAUI 
0,0,0.2,1,2.0,0.01,0.0
1,0,0.2,1,2.0,0.01,0.0
2,0,0.2,1,2.0,0.01,0.0
3,0,0.2,1,2.0,0.01,0.0
4,0,0.2,1,2.0,0.01,0.0
5,0,0.2,1,2.0,0.01,0.0
6,0,0.2,1,2.0,0.01,0.0
7,0,0.2,1,2.0,0.01,0.0
8,0,0.2,1,2.0,0.01,0.0
9,0,0.2,1,2.0,0.01,0.0
10,0,942.48,1,2.0,0.01,0.0
11,0,942.48,1,2.0,0.01,0.0
12,0,942.48,1,2.0,0.01,0.0
13,0,942.48,1,2.0,0.01,0.0
14,1,942.48,1,2.0,0.01,0.0
15,1,942.48,1,2.0,0.01,0.0
16,2,942.48,1,2.0,0.01,0.0
17,3,942.48,1,2.0,0.01,0.0
18,4,942.48,1,2.0,0.01,0.0
19,5,942.48,1,2.0,0.01,0.0
20,6,939.86,1,2.0,0.01,0.0
21,8,939.86,1,2.0,0.01,0.0
22,9,939.86,1,2.0,0.01,0.0
23,10,939.86,1,2.0,0.01,0.0
24,12,939.86,1,2.0,0.01,0.0
25,14,939.86,1,2.0,0.01,0.0
26,16,939.86,1,2.0,0.01,0.0
27,18,939.86,1,2.0,0.01,0.0
28,20,939.86,1,2.0,0.01,0.0
29,22,939.86,1,2.0,0.01,0.0
30,24,932.27,1,2.0,0.01,0.0
31,26,932.27,1,2.0,0.01,0.0
32,28,932.27,1,2.0,0.01,0.0
33,31,932.27,1,2.0,0.01,0.0
34,33,932.27,1,2.0,0.01,0.0
35,35,932.27,1,2.0,0.01,0.0
36,38,932.27,1,2.0,0.01,0.0
37,41,932.27,1,2.0,0.01,0.0
38,43,932.27,1,2.0,0.01,0.0
39,46,932.27,1,2.0,0.01,0.0
40,49,924.15,1,2.0,0.01,0.0
41,51,924.15,1,2.0,0.01,0.0
42,54,924.15,1,2.0,0.01,0.0
43,57,924.15,1,2.0,0.01,0.0
44,60,924.15,1,2.0,0.01,0.0
45,63,924.15,1,2.0,0.01,0.0
46,66,924.15,1,2.0,0.01,0.0
47,69,924.15,1,2.0,0.01,0.0
48,72,924.15,1,2.0,0.01,0.0
49,75,924.15,1,2.0,0.01,0.0
50,78,914.73,1,2.0,0.01,0.0
51,82,914.73,1,2.0,0.01,0.0
52,85,914.73,1,2.0,0.01,0.0
53,88,914.73,1,2.0,0.01,0.0
54,91,914.73,1,2.0,0.01,0.0
55,95,914.73,1,2.0,0.01,0.0
56,98,914.73,1,2.0,0.01,0.0
57,101,914.73,1,2.0,0.01,0.0
58,105,914.73,1,2.0,0.01,0.0
59,108,914.73,1,2.0,0.01,0.0
60,112,905.83,1,2.0,0.01,0.0
61,115,905.83,1,2.0,0.01,0.0
62,119,905.83,1,2.0,0.01,0.0
63,122,905.83,1,2.0,0.01,0.0
64,126,905.83,1,2.0,0.01,0.0
65,129,905.83,1,2.0,0.01,0.0
66,133,905.83,1,2.0,0.01,0.0
67,136,905.83,1,2.0,0.01,0.0
68,140,905.83,1,2.0,0.01,0.0
69,144,905.83,1,2.0,0.01,0.0
70,147,895.35,1,2.0,0.01,0.0
71,151,895.35,1,2.0,0.01,0.0
72,155,895.35,1,2.0,0.01,0.0
73,158,895.35,1,2.0,0.01,0.0
74,162,895.35,1,2.0,0.01,0.0
75,166,895.35,1,2.0,0.01,0.0
76,170,895.35,1,2.0,0.01,0.0
77,173,895.35,1,2.0,0.01,0.0
78,177,895.35,1,2.0,0.01,0.0
79,181,895.35,1,2.0,0.01,0.0
80,185,885.41,1,2.0,0.01,0.0
81,189,885.41,1,2.0,0.01,0.0
82,192,885.41,1,2.0,0.01,0.0
83,196,885.41,1,2.0,0.01,0.0
84,200,885.41,1,2.0,0.01,0.0
85,204,885.41,1,2.0,0.01,0.0
86,208,885.41,1,2.0,0.01,0.0
87,212,885.41,1,2.0,0.01,0.0
88,216,885.41,1,2.0,0.01,0.0
89,220,885.41,1,2.0,0.01,0.0
90,223,874.67,1,2.0,0.01,0.0
91,227,874.67,1,2.0,0.01,0.0
92,231,874.67,1,2.0,0.01,0.0
93,235,874.67,1,2.0,0.01,0.0
94,239,874.67,1,2.0,0.01,0.0
95,243,874.67,1,2.0,0.01,0.0
96,247,874.67,1,2.0,0.01,0.0
97,251,874.67,1,2.0,0.01,0.0
98,255,874.67,1,2.0,0.01,0.0
99,259,874.67,1,2.0,0.01,0.0
100,263,864.46,1,2.0,0.01,0.0
101,267,864.46,1,2.0,0.01,0.0
102,271,864.46,1,2.0,0.01,0.0
103,275,864.46,1,2.0,0.01,0.0
104,279,864.46,1,2.0,0.01,0.0
105,283,864.46,1,2.0,0.01,0.0
106,287,864.46,1,2.0,0.01,0.0
107,291,864.46,1,2.0,0.01,0.0
108,295,864.46,1,2.0,0.01,0.0
109,299,864.46,1,2.0,0.01,0.0
110,303,853.73,1,2.0,0.01,0.0
111,307,853.73,1,2.0,0.01,0.0
112,311,853.73,1,2.0,0.01,0.0
113,315,853.73,1,2.0,0.01,0.0
114,319,853.73,1,2.0,0.01,0.0
115,324,853.73,1,2.0,0.01,0.0
116,328,853.73,1,2.0,0.01,0.0
117,332,853.73,1,2.0,0.01,0.0
118,336,853.73,1,2.0,0.01,0.0
119,340,853.73,1,2.0,0.01,0.0
120,344,842.73,1,2.0,0.01,0.0
121,348,842.73,1,2.0,0.01,0.0
122,352,842.73,1,2.0,0.01,0.0
123,356,842.73,1,2.0,0.01,0.0
124,360,842.73,1,2.0,0.01,0.0
125,364,842.73,1,2.0,0.01,0.0
126,368,842.73,1,2.0,0.01,0.0
127,373,842.73,1,2.0,0.01,0.0
128,377,842.73,1,2.0,0.01,0.0
129,381,842.73,1,2.0,0.01,0.0
130,386,832.0,1,2.0,0.01,0.0
131,390,832.0,1,2.0,0.01,0.0
132,394,832.0,1,2.0,0.01,0.0
133,398,832.0,1,2.0,0.01,0.0
134,402,832.0,1,2.0,0.01,0.0
135,406,832.0,1,2.0,0.01,0.0
136,411,832.0,1,2.0,0.01,0.0
137,415,832.0,1,2.0,0.01,0.0
138,419,832.0,1,2.0,0.01,0.0
139,423,832.0,1,2.0,0.01,0.0
140,427,820.74,1,2.0,0.01,0.0
141,431,820.74,1,2.0,0.01,0.0
142,436,820.74,1,2.0,0.01,0.0
143,440,820.74,1,2.0,0.01,0.0
144,444,820.74,1,2.0,0.01,0.0
145,449,820.74,1,2.0,0.01,0.0
146,453,820.74,1,2.0,0.01,0.0
147,457,820.74,1,2.0,0.01,0.0
148,461,820.74,1,2.0,0.01,0.0
149,465,820.74,1,2.0,0.01,0.0
150,469,809.22,1,2.0,0.01,0.0
151,473,809.22,1,2.0,0.01,0.0
152,478,809.22,1,2.0,0.01,0.0
153,482,809.22,1,2.0,0.01,0.0
154,486,809.22,1,2.0,0.01,0.0
155,490,809.22,1,2.0,0.01,0.0
156,494,809.22,1,2.0,0.01,0.0
157,498,809.22,1,2.0,0.01,0.0
158,503,809.22,1,2.0,0.01,0.0
159,507,809.22,1,2.0,0.01,0.0
160,511,799.01,1,2.0,0.01,0.0
161,515,799.01,1,2.0,0.01,0.0
162,519,799.01,1,2.0,0.01,0.0
163,523,799.01,1,2.0,0.01,0.0
164,527,799.01,1,2.0,0.01,0.0
165,532,799.01,1,2.0,0.01,0.0
166,536,799.01,1,2.0,0.01,0.0
167,540,799.01,1,2.0,0.01,0.0
168,544,799.01,1,2.0,0.01,0.0
169,548,799.01,1,2.0,0.01,0.0
170,552,787.75,1,2.0,0.01,0.0
171,557,787.75,1,2.0,0.01,0.0
172,561,787.75,1,2.0,0.01,0.0
173,565,787.75,1,2.0,0.01,0.0
174,569,787.75,1,2.0,0.01,0.0
175,574,787.75,1,2.0,0.01,0.0
176,578,787.75,1,2.0,0.01,0.0
177,583,787.75,1,2.0,0.01,0.0
178,588,787.75,1,2.0,0.01,0.0
179,592,787.75,1,2.0,0.01,0.0
180,596,776.24,1,2.0,0.01,0.0
181,600,776.24,1,2.0,0.01,0.0
182,604,776.24,1,2.0,0.01,0.0
183,609,776.24,1,2.0,0.01,0.0
184,613,776.24,1,2.0,0.01,0.0
185,617,776.24,1,2.0,0.01,0.0
186,621,776.24,1,2.0,0.01,0.0
187,625,776.24,1,2.0,0.01,0.0
188,630,776.24,1,2.0,0.01,0.0
189,634,776.24,1,2.0,0.01,0.0
190,639,764.98,1,2.0,0.01,0.0
191,643,764.98,1,2.0,0.01,0.0
192,647,764.98,1,2.0,0.01,0.0
193,651,764.98,1,2.0,0.01,0.0
194,655,764.98,1,2.0,0.01,0.0
195,660,764.98,1,2.0,0.01,0.0
196,664,764.98,1,2.0,0.01,0.0
197,668,764.98,1,2.0,0.01,0.0
198,672,764.98,1,2.0,0.01,0.0
199,676,764.98,1,2.0,0.01,0.0
200,681,754.77,1,2.0,0.01,0.0
201,686,754.77,1,2.0,0.01,0.0
202,690,754.77,1,2.0,0.01,0.0
203,694,754.77,1,2.0,0.01,0.0
204,698,754.77,1,2.0,0.01,0.0
205,702,754.77,1,2.0,0.01,0.0
206,706,754.77,1,2.0,0.01,0.0
207,710,754.77,1,2.0,0.01,0.0
208,715,754.77,1,2.0,0.01,0.0
209,719,754.77,1,2.0,0.01,0.0
210,723,742.99,1,2.0,0.01,0.0
211,728,742.99,1,2.0,0.01,0.0
212,732,742.99,1,2.0,0.01,0.0
213,736,742.99,1,2.0,0.01,0.0
214,741,742.99,1,2.0,0.01,0.0
215,745,742.99,1,2.0,0.01,0.0
216,749,742.99,1,2.0,0.01,0.0
217,753,742.99,1,2.0,0.01,0.0
218,757,742.99,1,2.0,0.01,0.0
219,762,742.99,1,2.0,0.01,0.0
220,766,731.73,1,2.0,0.01,0.0
221,770,731.73,1,2.0,0.01,0.0
222,774,731.73,1,2.0,0.01,0.0
223,779,731.73,1,2.0,0.01,0.0
224,783,731.73,1,2.0,0.01,0.0
225,788,731.73,1,2.0,0.01,0.0
226,792,731.73,1,2.0,0.01,0.0
227,796,731.73,1,2.0,0.01,0.0
228,800,731.73,1,2.0,0.01,0.0
229,804,731.73,1,2.0,0.01,0.0
230,808,720.47,1,2.0,0.01,0.0
231,813,720.47,1,2.0,0.01,0.0
232,817,720.47,1,2.0,0.01,0.0
233,821,720.47,1,2.0,0.01,0.0
234,825,720.47,1,2.0,0.01,0.0
235,829,720.47,1,2.0,0.01,0.0
236,833,720.47,1,2.0,0.01,0.0
237,838,720.47,1,2.0,0.01,0.0
238,843,720.47,1,2.0,0.01,0.0
239,847,720.47,1,2.0,0.01,0.0
240,851,709.74,1,2.0,0.01,0.0
241,856,709.74,1,2.0,0.01,0.0
242,860,709.74,1,2.0,0.01,0.0
243,864,709.74,1,2.0,0.01,0.0
244,869,709.74,1,2.0,0.01,0.0
245,873,709.74,1,2.0,0.01,0.0
246,877,709.74,1,2.0,0.01,0.0
247,882,709.74,1,2.0,0.01,0.0
248,886,709.74,1,2.0,0.01,0.0
249,890,709.74,1,2.0,0.01,0.0
250,894,698.22,1,2.0,0.01,0.0
251,898,698.22,1,2.0,0.01,0.0
252,903,698.22,1,2.0,0.01,0.0
253,907,698.22,1,2.0,0.01,0.0
254,911,698.22,1,2.0,0.01,0.0
255,915,698.22,1,2.0,0.01,0.0
256,919,698.22,1,2.0,0.01,0.0
257,924,698.22,1,2.0,0.01,0.0
258,928,698.22,1,2.0,0.01,0.0
259,933,698.22,1,2.0,0.01,0.0
260,937,686.96,1,2.0,0.01,0.0
261,941,686.96,1,2.0,0.01,0.0
262,945,686.96,1,2.0,0.01,0.0
263,950,686.96,1,2.0,0.01,0.0
264,954,686.96,1,2.0,0.01,0.0
265,958,686.96,1,2.0,0.01,0.0
266,962,686.96,1,2.0,0.01,0.0
267,966,686.96,1,2.0,0.01,0.0
268,970,686.96,1,2.0,0.01,0.0
269,975,686.96,1,2.0,0.01,0.0
270,979,676.23,1,2.0,0.01,0.0
271,983,676.23,1,2.0,0.01,0.0
272,987,676.23,1,2.0,0.01,0.0
273,991,676.23,1,2.0,0.01,0.0
274,996,676.23,1,2.0,0.01,0.0
275,1000,676.23,1,2.0,0.01,0.0
276,1004,676.23,1,2.0,0.01,0.0
277,1008,676.23,1,2.0,0.01,0.0
278,1012,676.23,1,2.0,0.01,0.0
