TIME,PULSES,CONTROLLERVOLTAGE,CONTROLLER,KP,TAUD,TAUI 
NEXT EXPERIMENT0,-3.0,-49.5573,2.0,5.0,0.0,1.0
1,-8.0,-49.5573,2.0,5.0,0.0,1.0
2,-12.0,-49.5573,2.0,5.0,0.0,1.0
3,-17.0,-49.5573,2.0,5.0,0.0,1.0
4,-21.0,-49.5573,2.0,5.0,0.0,1.0
5,-25.0,-49.5573,2.0,5.0,0.0,1.0
6,-30.0,-49.5573,2.0,5.0,0.0,1.0
7,-34.0,-49.5573,2.0,5.0,0.0,1.0
8,-38.0,-49.5573,2.0,5.0,0.0,1.0
9,-43.0,-49.5573,2.0,5.0,0.0,1.0
10,-47.0,2384.3381,2.0,5.0,0.0,1.0
11,-51.0,2384.3381,2.0,5.0,0.0,1.0
12,-55.0,2384.3381,2.0,5.0,0.0,1.0
13,-59.0,2384.3381,2.0,5.0,0.0,1.0
14,-63.0,2384.3381,2.0,5.0,0.0,1.0
15,-66.0,2384.3381,2.0,5.0,0.0,1.0
16,-70.0,2384.3381,2.0,5.0,0.0,1.0
17,-73.0,2384.3381,2.0,5.0,0.0,1.0
18,-76.0,2384.3381,2.0,5.0,0.0,1.0
19,-78.0,2384.3381,2.0,5.0,0.0,1.0
20,-81.0,2431.0889,2.0,5.0,0.0,1.0
21,-83.0,2431.0889,2.0,5.0,0.0,1.0
22,-85.0,2431.0889,2.0,5.0,0.0,1.0
23,-87.0,2431.0889,2.0,5.0,0.0,1.0
24,-89.0,2431.0889,2.0,5.0,0.0,1.0
25,-90.0,2431.0889,2.0,5.0,0.0,1.0
26,-91.0,2431.0889,2.0,5.0,0.0,1.0
27,-93.0,2431.0889,2.0,5.0,0.0,1.0
28,-94.0,2431.0889,2.0,5.0,0.0,1.0
29,-94.0,2431.0889,2.0,5.0,0.0,1.0
30,-95.0,2465.6333,2.0,5.0,0.0,1.0
31,-95.0,2465.6333,2.0,5.0,0.0,1.0
32,-96.0,2465.6333,2.0,5.0,0.0,1.0
33,-96.0,2465.6333,2.0,5.0,0.0,1.0
34,-96.0,2465.6333,2.0,5.0,0.0,1.0
35,-96.0,2465.6333,2.0,5.0,0.0,1.0
36,-96.0,2465.6333,2.0,5.0,0.0,1.0
37,-96.0,2465.6333,2.0,5.0,0.0,1.0
38,-95.0,2465.6333,2.0,5.0,0.0,1.0
39,-95.0,2465.6333,2.0,5.0,0.0,1.0
40,-94.0,2490.4648,2.0,5.0,0.0,1.0
41,-93.0,2490.4648,2.0,5.0,0.0,1.0
42,-93.0,2490.4648,2.0,5.0,0.0,1.0
43,-92.0,2490.4648,2.0,5.0,0.0,1.0
44,-91.0,2490.4648,2.0,5.0,0.0,1.0
45,-89.0,2490.4648,2.0,5.0,0.0,1.0
46,-88.0,2490.4648,2.0,5.0,0.0,1.0
47,-86.0,2490.4648,2.0,5.0,0.0,1.0
48,-84.0,2490.4648,2.0,5.0,0.0,1.0
49,-82.0,2490.4648,2.0,5.0,0.0,1.0
50,-81.0,2506.1401,2.0,5.0,0.0,1.0
51,-79.0,2506.1401,2.0,5.0,0.0,1.0
52,-77.0,2506.1401,2.0,5.0,0.0,1.0
53,-75.0,2506.1401,2.0,5.0,0.0,1.0
54,-73.0,2506.1401,2.0,5.0,0.0,1.0
55,-71.0,2506.1401,2.0,5.0,0.0,1.0
56,-69.0,2506.1401,2.0,5.0,0.0,1.0
57,-66.0,2506.1401,2.0,5.0,0.0,1.0
58,-64.0,2506.1401,2.0,5.0,0.0,1.0
59,-62.0,2506.1401,2.0,5.0,0.0,1.0
60,-59.0,2517.1487,2.0,5.0,0.0,1.0
61,-57.0,2517.1487,2.0,5.0,0.0,1.0
62,-54.0,2517.1487,2.0,5.0,0.0,1.0
63,-51.0,2517.1487,2.0,5.0,0.0,1.0
