TIME,PULSES,CONTROLLERVOLTAGE,CONTROLLER,KP,TAUD,TAUI 
0,0.0,-0.5496,3.0,0.375,0.01,1.0
1,0.0,-0.5496,3.0,0.375,0.01,1.0
2,-1.0,-0.5496,3.0,0.375,0.01,1.0
3,-1.0,-0.5496,3.0,0.375,0.01,1.0
4,-1.0,-0.5496,3.0,0.375,0.01,1.0
5,-1.0,-0.5496,3.0,0.375,0.01,1.0
6,-1.0,-0.5496,3.0,0.375,0.01,1.0
7,-1.0,-0.5496,3.0,0.375,0.01,1.0
8,-1.0,-0.5496,3.0,0.375,0.01,1.0
9,-1.0,-0.5496,3.0,0.375,0.01,1.0
10,-1.0,355.0,3.0,0.375,0.01,1.0
11,-1.0,355.0,3.0,0.375,0.01,1.0
12,-1.0,355.0,3.0,0.375,0.01,1.0
13,-1.0,355.0,3.0,0.375,0.01,1.0
14,-1.0,355.0,3.0,0.375,0.01,1.0
15,0.0,355.0,3.0,0.375,0.01,1.0
16,1.0,355.0,3.0,0.375,0.01,1.0
17,1.0,355.0,3.0,0.375,0.01,1.0
18,2.0,355.0,3.0,0.375,0.01,1.0
19,3.0,355.0,3.0,0.375,0.01,1.0
20,4.0,178.1386,3.0,0.375,0.01,1.0
21,5.0,178.1386,3.0,0.375,0.01,1.0
22,7.0,178.1386,3.0,0.375,0.01,1.0
23,8.0,178.1386,3.0,0.375,0.01,1.0
24,11.0,178.1386,3.0,0.375,0.01,1.0
25,13.0,178.1386,3.0,0.375,0.01,1.0
26,14.0,178.1386,3.0,0.375,0.01,1.0
27,16.0,178.1386,3.0,0.375,0.01,1.0
28,18.0,178.1386,3.0,0.375,0.01,1.0
29,20.0,178.1386,3.0,0.375,0.01,1.0
30,22.0,178.4317,3.0,0.375,0.01,1.0
31,24.0,178.4317,3.0,0.375,0.01,1.0
32,26.0,178.4317,3.0,0.375,0.01,1.0
33,29.0,178.4317,3.0,0.375,0.01,1.0
34,31.0,178.4317,3.0,0.375,0.01,1.0
35,33.0,178.4317,3.0,0.375,0.01,1.0
36,36.0,178.4317,3.0,0.375,0.01,1.0
37,38.0,178.4317,3.0,0.375,0.01,1.0
38,41.0,178.4317,3.0,0.375,0.01,1.0
39,44.0,178.4317,3.0,0.375,0.01,1.0
40,46.0,178.6673,3.0,0.375,0.01,1.0
41,49.0,178.6673,3.0,0.375,0.01,1.0
42,52.0,178.6673,3.0,0.375,0.01,1.0
43,55.0,178.6673,3.0,0.375,0.01,1.0
44,58.0,178.6673,3.0,0.375,0.01,1.0
45,61.0,178.6673,3.0,0.375,0.01,1.0
46,63.0,178.6673,3.0,0.375,0.01,1.0
47,67.0,178.6673,3.0,0.375,0.01,1.0
48,70.0,178.6673,3.0,0.375,0.01,1.0
49,73.0,178.6673,3.0,0.375,0.01,1.0
50,76.0,178.7439,3.0,0.375,0.01,1.0
51,79.0,178.7439,3.0,0.375,0.01,1.0
52,82.0,178.7439,3.0,0.375,0.01,1.0
53,85.0,178.7439,3.0,0.375,0.01,1.0
54,88.0,178.7439,3.0,0.375,0.01,1.0
55,92.0,178.7439,3.0,0.375,0.01,1.0
56,95.0,178.7439,3.0,0.375,0.01,1.0
57,98.0,178.7439,3.0,0.375,0.01,1.0
58,102.0,178.7439,3.0,0.375,0.01,1.0
59,105.0,178.7439,3.0,0.375,0.01,1.0
60,109.0,178.7571,3.0,0.375,0.01,1.0
61,112.0,178.7571,3.0,0.375,0.01,1.0
62,115.0,178.7571,3.0,0.375,0.01,1.0
63,119.0,178.7571,3.0,0.375,0.01,1.0
64,122.0,178.7571,3.0,0.375,0.01,1.0
65,126.0,178.7571,3.0,0.375,0.01,1.0
66,129.0,178.7571,3.0,0.375,0.01,1.0
67,133.0,178.7571,3.0,0.375,0.01,1.0
68,136.0,178.7571,3.0,0.375,0.01,1.0
69,140.0,178.7571,3.0,0.375,0.01,1.0
70,144.0,178.6074,3.0,0.375,0.01,1.0
71,147.0,178.6074,3.0,0.375,0.01,1.0
72,151.0,178.6074,3.0,0.375,0.01,1.0
73,155.0,178.6074,3.0,0.375,0.01,1.0
74,158.0,178.6074,3.0,0.375,0.01,1.0
75,162.0,178.6074,3.0,0.375,0.01,1.0
76,166.0,178.6074,3.0,0.375,0.01,1.0
77,169.0,178.6074,3.0,0.375,0.01,1.0
78,173.0,178.6074,3.0,0.375,0.01,1.0
79,177.0,178.6074,3.0,0.375,0.01,1.0
80,181.0,178.3914,3.0,0.375,0.01,1.0
81,184.0,178.3914,3.0,0.375,0.01,1.0
82,188.0,178.3914,3.0,0.375,0.01,1.0
83,192.0,178.3914,3.0,0.375,0.01,1.0
84,196.0,178.3914,3.0,0.375,0.01,1.0
85,200.0,178.3914,3.0,0.375,0.01,1.0
86,203.0,178.3914,3.0,0.375,0.01,1.0
87,207.0,178.3914,3.0,0.375,0.01,1.0
88,211.0,178.3914,3.0,0.375,0.01,1.0
89,215.0,178.3914,3.0,0.375,0.01,1.0
90,219.0,178.1573,3.0,0.375,0.01,1.0
91,223.0,178.1573,3.0,0.375,0.01,1.0
92,226.0,178.1573,3.0,0.375,0.01,1.0
93,230.0,178.1573,3.0,0.375,0.01,1.0
94,234.0,178.1573,3.0,0.375,0.01,1.0
95,238.0,178.1573,3.0,0.375,0.01,1.0
96,242.0,178.1573,3.0,0.375,0.01,1.0
97,246.0,178.1573,3.0,0.375,0.01,1.0
98,250.0,178.1573,3.0,0.375,0.01,1.0
99,255.0,178.1573,3.0,0.375,0.01,1.0
100,259.0,177.7572,3.0,0.375,0.01,1.0
101,263.0,177.7572,3.0,0.375,0.01,1.0
102,267.0,177.7572,3.0,0.375,0.01,1.0
103,271.0,177.7572,3.0,0.375,0.01,1.0
104,274.0,177.7572,3.0,0.375,0.01,1.0
105,278.0,177.7572,3.0,0.375,0.01,1.0
106,282.0,177.7572,3.0,0.375,0.01,1.0
107,286.0,177.7572,3.0,0.375,0.01,1.0
108,290.0,177.7572,3.0,0.375,0.01,1.0
109,294.0,177.7572,3.0,0.375,0.01,1.0
110,298.0,177.4357,3.0,0.375,0.01,1.0
111,302.0,177.4357,3.0,0.375,0.01,1.0
112,306.0,177.4357,3.0,0.375,0.01,1.0
113,310.0,177.4357,3.0,0.375,0.01,1.0
114,314.0,177.4357,3.0,0.375,0.01,1.0
115,318.0,177.4357,3.0,0.375,0.01,1.0
116,322.0,177.4357,3.0,0.375,0.01,1.0
117,327.0,177.4357,3.0,0.375,0.01,1.0
118,331.0,177.4357,3.0,0.375,0.01,1.0
119,335.0,177.4357,3.0,0.375,0.01,1.0
120,339.0,176.9964,3.0,0.375,0.01,1.0
121,343.0,176.9964,3.0,0.375,0.01,1.0
122,347.0,176.9964,3.0,0.375,0.01,1.0
123,352.0,176.9964,3.0,0.375,0.01,1.0
124,357.0,176.9964,3.0,0.375,0.01,1.0
125,361.0,176.9964,3.0,0.375,0.01,1.0
126,364.0,176.9964,3.0,0.375,0.01,1.0
127,369.0,176.9964,3.0,0.375,0.01,1.0
128,373.0,176.9964,3.0,0.375,0.01,1.0
129,377.0,176.9964,3.0,0.375,0.01,1.0
130,381.0,176.586,3.0,0.375,0.01,1.0
131,385.0,176.586,3.0,0.375,0.01,1.0
132,389.0,176.586,3.0,0.375,0.01,1.0
133,393.0,176.586,3.0,0.375,0.01,1.0
134,397.0,176.586,3.0,0.375,0.01,1.0
135,402.0,176.586,3.0,0.375,0.01,1.0
136,406.0,176.586,3.0,0.375,0.01,1.0
137,410.0,176.586,3.0,0.375,0.01,1.0
138,414.0,176.586,3.0,0.375,0.01,1.0
139,419.0,176.586,3.0,0.375,0.01,1.0
140,423.0,176.0573,3.0,0.375,0.01,1.0
141,427.0,176.0573,3.0,0.375,0.01,1.0
142,431.0,176.0573,3.0,0.375,0.01,1.0
143,435.0,176.0573,3.0,0.375,0.01,1.0
144,440.0,176.0573,3.0,0.375,0.01,1.0
145,444.0,176.0573,3.0,0.375,0.01,1.0
146,448.0,176.0573,3.0,0.375,0.01,1.0
147,452.0,176.0573,3.0,0.375,0.01,1.0
148,456.0,176.0573,3.0,0.375,0.01,1.0
149,460.0,176.0573,3.0,0.375,0.01,1.0
150,465.0,175.6553,3.0,0.375,0.01,1.0
151,469.0,175.6553,3.0,0.375,0.01,1.0
152,474.0,175.6553,3.0,0.375,0.01,1.0
153,478.0,175.6553,3.0,0.375,0.01,1.0
154,482.0,175.6553,3.0,0.375,0.01,1.0
155,486.0,175.6553,3.0,0.375,0.01,1.0
156,490.0,175.6553,3.0,0.375,0.01,1.0
157,495.0,175.6553,3.0,0.375,0.01,1.0
158,501.0,175.6553,3.0,0.375,0.01,1.0
159,505.0,175.6553,3.0,0.375,0.01,1.0
160,509.0,174.7914,3.0,0.375,0.01,1.0
161,513.0,174.7914,3.0,0.375,0.01,1.0
162,517.0,174.7914,3.0,0.375,0.01,1.0
163,521.0,174.7914,3.0,0.375,0.01,1.0
164,525.0,174.7914,3.0,0.375,0.01,1.0
165,529.0,174.7914,3.0,0.375,0.01,1.0
166,533.0,174.7914,3.0,0.375,0.01,1.0
167,538.0,174.7914,3.0,0.375,0.01,1.0
168,542.0,174.7914,3.0,0.375,0.01,1.0
169,546.0,174.7914,3.0,0.375,0.01,1.0
170,549.0,174.4944,3.0,0.375,0.01,1.0
171,553.0,174.4944,3.0,0.375,0.01,1.0
172,557.0,174.4944,3.0,0.375,0.01,1.0
173,561.0,174.4944,3.0,0.375,0.01,1.0
174,565.0,174.4944,3.0,0.375,0.01,1.0
175,569.0,174.4944,3.0,0.375,0.01,1.0
176,573.0,174.4944,3.0,0.375,0.01,1.0
177,578.0,174.4944,3.0,0.375,0.01,1.0
178,582.0,174.4944,3.0,0.375,0.01,1.0
179,586.0,174.4944,3.0,0.375,0.01,1.0
180,590.0,174.0791,3.0,0.375,0.01,1.0
181,594.0,174.0791,3.0,0.375,0.01,1.0
182,599.0,174.0791,3.0,0.375,0.01,1.0
183,603.0,174.0791,3.0,0.375,0.01,1.0
184,607.0,174.0791,3.0,0.375,0.01,1.0
185,612.0,174.0791,3.0,0.375,0.01,1.0
186,617.0,174.0791,3.0,0.375,0.01,1.0
187,620.0,174.0791,3.0,0.375,0.01,1.0
188,624.0,174.0791,3.0,0.375,0.01,1.0
189,628.0,174.0791,3.0,0.375,0.01,1.0
190,632.0,173.3987,3.0,0.375,0.01,1.0
191,636.0,173.3987,3.0,0.375,0.01,1.0
192,640.0,173.3987,3.0,0.375,0.01,1.0
193,645.0,173.3987,3.0,0.375,0.01,1.0
194,650.0,173.3987,3.0,0.375,0.01,1.0
195,654.0,173.3987,3.0,0.375,0.01,1.0
196,658.0,173.3987,3.0,0.375,0.01,1.0
197,662.0,173.3987,3.0,0.375,0.01,1.0
198,666.0,173.3987,3.0,0.375,0.01,1.0
199,670.0,173.3987,3.0,0.375,0.01,1.0
200,674.0,172.7959,3.0,0.375,0.01,1.0
201,678.0,172.7959,3.0,0.375,0.01,1.0
202,682.0,172.7959,3.0,0.375,0.01,1.0
203,687.0,172.7959,3.0,0.375,0.01,1.0
204,691.0,172.7959,3.0,0.375,0.01,1.0
205,696.0,172.7959,3.0,0.375,0.01,1.0
206,700.0,172.7959,3.0,0.375,0.01,1.0
207,704.0,172.7959,3.0,0.375,0.01,1.0
208,708.0,172.7959,3.0,0.375,0.01,1.0
209,713.0,172.7959,3.0,0.375,0.01,1.0
210,717.0,171.9762,3.0,0.375,0.01,1.0
211,721.0,171.9762,3.0,0.375,0.01,1.0
212,726.0,171.9762,3.0,0.375,0.01,1.0
213,730.0,171.9762,3.0,0.375,0.01,1.0
214,734.0,171.9762,3.0,0.375,0.01,1.0
215,738.0,171.9762,3.0,0.375,0.01,1.0
216,742.0,171.9762,3.0,0.375,0.01,1.0
