TIME,PULSES,CONTROLLERVOLTAGE,CONTROLLER,KP,TAUD,TAUI 
0,0.0,0.2706,3.0,0.375,0.0025,0.25
1,0.0,0.2706,3.0,0.375,0.0025,0.25
2,0.0,0.2706,3.0,0.375,0.0025,0.25
3,0.0,0.2706,3.0,0.375,0.0025,0.25
4,0.0,0.2706,3.0,0.375,0.0025,0.25
5,0.0,0.2706,3.0,0.375,0.0025,0.25
6,0.0,0.2706,3.0,0.375,0.0025,0.25
7,0.0,0.2706,3.0,0.375,0.0025,0.25
8,0.0,0.2706,3.0,0.375,0.0025,0.25
9,0.0,0.2706,3.0,0.375,0.0025,0.25
10,0.0,220.8932,3.0,0.375,0.0025,0.25
11,0.0,220.8932,3.0,0.375,0.0025,0.25
12,0.0,220.8932,3.0,0.375,0.0025,0.25
13,0.0,220.8932,3.0,0.375,0.0025,0.25
14,1.0,220.8932,3.0,0.375,0.0025,0.25
15,1.0,220.8932,3.0,0.375,0.0025,0.25
16,2.0,220.8932,3.0,0.375,0.0025,0.25
17,3.0,220.8932,3.0,0.375,0.0025,0.25
18,4.0,220.8932,3.0,0.375,0.0025,0.25
19,5.0,220.8932,3.0,0.375,0.0025,0.25
20,6.0,183.4764,3.0,0.375,0.0025,0.25
21,8.0,183.4764,3.0,0.375,0.0025,0.25
22,9.0,183.4764,3.0,0.375,0.0025,0.25
23,11.0,183.4764,3.0,0.375,0.0025,0.25
24,12.0,183.4764,3.0,0.375,0.0025,0.25
25,14.0,183.4764,3.0,0.375,0.0025,0.25
26,16.0,183.4764,3.0,0.375,0.0025,0.25
27,18.0,183.4764,3.0,0.375,0.0025,0.25
28,20.0,183.4764,3.0,0.375,0.0025,0.25
29,22.0,183.4764,3.0,0.375,0.0025,0.25
30,24.0,189.5534,3.0,0.375,0.0025,0.25
31,26.0,189.5534,3.0,0.375,0.0025,0.25
32,28.0,189.5534,3.0,0.375,0.0025,0.25
33,31.0,189.5534,3.0,0.375,0.0025,0.25
34,33.0,189.5534,3.0,0.375,0.0025,0.25
35,35.0,189.5534,3.0,0.375,0.0025,0.25
36,38.0,189.5534,3.0,0.375,0.0025,0.25
37,40.0,189.5534,3.0,0.375,0.0025,0.25
38,43.0,189.5534,3.0,0.375,0.0025,0.25
39,46.0,189.5534,3.0,0.375,0.0025,0.25
40,48.0,195.3148,3.0,0.375,0.0025,0.25
41,51.0,195.3148,3.0,0.375,0.0025,0.25
42,54.0,195.3148,3.0,0.375,0.0025,0.25
43,57.0,195.3148,3.0,0.375,0.0025,0.25
44,60.0,195.3148,3.0,0.375,0.0025,0.25
45,63.0,195.3148,3.0,0.375,0.0025,0.25
46,66.0,195.3148,3.0,0.375,0.0025,0.25
47,69.0,195.3148,3.0,0.375,0.0025,0.25
48,72.0,195.3148,3.0,0.375,0.0025,0.25
49,75.0,195.3148,3.0,0.375,0.0025,0.25
50,78.0,200.8082,3.0,0.375,0.0025,0.25
51,82.0,200.8082,3.0,0.375,0.0025,0.25
52,85.0,200.8082,3.0,0.375,0.0025,0.25
53,88.0,200.8082,3.0,0.375,0.0025,0.25
54,91.0,200.8082,3.0,0.375,0.0025,0.25
55,95.0,200.8082,3.0,0.375,0.0025,0.25
56,98.0,200.8082,3.0,0.375,0.0025,0.25
57,101.0,200.8082,3.0,0.375,0.0025,0.25
58,105.0,200.8082,3.0,0.375,0.0025,0.25
