TIME,PULSES,CONTROLLERVOLTAGE,CONTROLLER,KP,TAUD,TAUI 
0,0.0,-0.3887,3.0,1.5,0.005,1.0
1,0.0,-0.3887,3.0,1.5,0.005,1.0
2,0.0,-0.3887,3.0,1.5,0.005,1.0
3,0.0,-0.3887,3.0,1.5,0.005,1.0
4,0.0,-0.3887,3.0,1.5,0.005,1.0
5,0.0,-0.3887,3.0,1.5,0.005,1.0
6,0.0,-0.3887,3.0,1.5,0.005,1.0
7,0.0,-0.3887,3.0,1.5,0.005,1.0
8,0.0,-0.3887,3.0,1.5,0.005,1.0
9,0.0,-0.3887,3.0,1.5,0.005,1.0
10,0.0,1062.7419,3.0,1.5,0.005,1.0
11,0.0,1062.7419,3.0,1.5,0.005,1.0
12,0.0,1062.7419,3.0,1.5,0.005,1.0
13,0.0,1062.7419,3.0,1.5,0.005,1.0
14,1.0,1062.7419,3.0,1.5,0.005,1.0
15,1.0,1062.7419,3.0,1.5,0.005,1.0
16,2.0,1062.7419,3.0,1.5,0.005,1.0
17,2.0,1062.7419,3.0,1.5,0.005,1.0
18,3.0,1062.7419,3.0,1.5,0.005,1.0
19,4.0,1062.7419,3.0,1.5,0.005,1.0
20,5.0,712.7489,3.0,1.5,0.005,1.0
21,7.0,712.7489,3.0,1.5,0.005,1.0
22,8.0,712.7489,3.0,1.5,0.005,1.0
23,10.0,712.7489,3.0,1.5,0.005,1.0
24,11.0,712.7489,3.0,1.5,0.005,1.0
25,13.0,712.7489,3.0,1.5,0.005,1.0
26,15.0,712.7489,3.0,1.5,0.005,1.0
27,16.0,712.7489,3.0,1.5,0.005,1.0
28,18.0,712.7489,3.0,1.5,0.005,1.0
29,20.0,712.7489,3.0,1.5,0.005,1.0
30,23.0,715.1954,3.0,1.5,0.005,1.0
31,25.0,715.1954,3.0,1.5,0.005,1.0
32,27.0,715.1954,3.0,1.5,0.005,1.0
33,29.0,715.1954,3.0,1.5,0.005,1.0
34,31.0,715.1954,3.0,1.5,0.005,1.0
35,34.0,715.1954,3.0,1.5,0.005,1.0
36,36.0,715.1954,3.0,1.5,0.005,1.0
37,39.0,715.1954,3.0,1.5,0.005,1.0
38,41.0,715.1954,3.0,1.5,0.005,1.0
39,44.0,715.1954,3.0,1.5,0.005,1.0
40,47.0,717.1177,3.0,1.5,0.005,1.0
41,50.0,717.1177,3.0,1.5,0.005,1.0
42,53.0,717.1177,3.0,1.5,0.005,1.0
43,55.0,717.1177,3.0,1.5,0.005,1.0
44,58.0,717.1177,3.0,1.5,0.005,1.0
45,61.0,717.1177,3.0,1.5,0.005,1.0
46,64.0,717.1177,3.0,1.5,0.005,1.0
47,67.0,717.1177,3.0,1.5,0.005,1.0
48,70.0,717.1177,3.0,1.5,0.005,1.0
