TIME,PULSES,CONTROLLERVOLTAGE,CONTROLLER,KP,TAUD,TAUI 
0,0.0,-0.3415,3.0,0.375,0.01,0.5
1,0.0,-0.3415,3.0,0.375,0.01,0.5
2,0.0,-0.3415,3.0,0.375,0.01,0.5
3,0.0,-0.3415,3.0,0.375,0.01,0.5
4,0.0,-0.3415,3.0,0.375,0.01,0.5
5,0.0,-0.3415,3.0,0.375,0.01,0.5
6,0.0,-0.3415,3.0,0.375,0.01,0.5
7,0.0,-0.3415,3.0,0.375,0.01,0.5
8,0.0,-0.3415,3.0,0.375,0.01,0.5
9,0.0,-0.3415,3.0,0.375,0.01,0.5
10,0.0,353.4783,3.0,0.375,0.01,0.5
11,0.0,353.4783,3.0,0.375,0.01,0.5
12,0.0,353.4783,3.0,0.375,0.01,0.5
13,0.0,353.4783,3.0,0.375,0.01,0.5
14,1.0,353.4783,3.0,0.375,0.01,0.5
15,1.0,353.4783,3.0,0.375,0.01,0.5
16,2.0,353.4783,3.0,0.375,0.01,0.5
17,3.0,353.4783,3.0,0.375,0.01,0.5
18,4.0,353.4783,3.0,0.375,0.01,0.5
19,5.0,353.4783,3.0,0.375,0.01,0.5
20,7.0,179.758,3.0,0.375,0.01,0.5
21,8.0,179.758,3.0,0.375,0.01,0.5
22,9.0,179.758,3.0,0.375,0.01,0.5
23,11.0,179.758,3.0,0.375,0.01,0.5
24,13.0,179.758,3.0,0.375,0.01,0.5
25,14.0,179.758,3.0,0.375,0.01,0.5
26,16.0,179.758,3.0,0.375,0.01,0.5
27,18.0,179.758,3.0,0.375,0.01,0.5
28,20.0,179.758,3.0,0.375,0.01,0.5
29,22.0,179.758,3.0,0.375,0.01,0.5
30,24.0,181.8639,3.0,0.375,0.01,0.5
31,27.0,181.8639,3.0,0.375,0.01,0.5
32,29.0,181.8639,3.0,0.375,0.01,0.5
33,31.0,181.8639,3.0,0.375,0.01,0.5
34,34.0,181.8639,3.0,0.375,0.01,0.5
35,36.0,181.8639,3.0,0.375,0.01,0.5
36,39.0,181.8639,3.0,0.375,0.01,0.5
37,41.0,181.8639,3.0,0.375,0.01,0.5
38,44.0,181.8639,3.0,0.375,0.01,0.5
39,47.0,181.8639,3.0,0.375,0.01,0.5
40,49.0,183.7567,3.0,0.375,0.01,0.5
