TIME,PULSES,CONTROLLERVOLTAGE,CONTROLLER,KP,TAUD,TAUI 
0,0.0,-0.6174,3.0,0.375,0.0025,1.0
1,0.0,-0.6174,3.0,0.375,0.0025,1.0
2,0.0,-0.6174,3.0,0.375,0.0025,1.0
3,0.0,-0.6174,3.0,0.375,0.0025,1.0
4,0.0,-0.6174,3.0,0.375,0.0025,1.0
5,0.0,-0.6174,3.0,0.375,0.0025,1.0
6,0.0,-0.6174,3.0,0.375,0.0025,1.0
7,0.0,-0.6174,3.0,0.375,0.0025,1.0
8,0.0,-0.6174,3.0,0.375,0.0025,1.0
9,0.0,-0.6174,3.0,0.375,0.0025,1.0
10,0.0,221.2737,3.0,0.375,0.0025,1.0
11,0.0,221.2737,3.0,0.375,0.0025,1.0
12,0.0,221.2737,3.0,0.375,0.0025,1.0
13,1.0,221.2737,3.0,0.375,0.0025,1.0
14,1.0,221.2737,3.0,0.375,0.0025,1.0
15,2.0,221.2737,3.0,0.375,0.0025,1.0
16,2.0,221.2737,3.0,0.375,0.0025,1.0
17,3.0,221.2737,3.0,0.375,0.0025,1.0
18,4.0,221.2737,3.0,0.375,0.0025,1.0
19,5.0,221.2737,3.0,0.375,0.0025,1.0
20,6.0,178.1749,3.0,0.375,0.0025,1.0
21,7.0,178.1749,3.0,0.375,0.0025,1.0
22,8.0,178.1749,3.0,0.375,0.0025,1.0
23,10.0,178.1749,3.0,0.375,0.0025,1.0
24,11.0,178.1749,3.0,0.375,0.0025,1.0
25,13.0,178.1749,3.0,0.375,0.0025,1.0
26,15.0,178.1749,3.0,0.375,0.0025,1.0
27,17.0,178.1749,3.0,0.375,0.0025,1.0
28,19.0,178.1749,3.0,0.375,0.0025,1.0
29,20.0,178.1749,3.0,0.375,0.0025,1.0
30,22.0,179.0193,3.0,0.375,0.0025,1.0
31,25.0,179.0193,3.0,0.375,0.0025,1.0
32,27.0,179.0193,3.0,0.375,0.0025,1.0
33,29.0,179.0193,3.0,0.375,0.0025,1.0
34,31.0,179.0193,3.0,0.375,0.0025,1.0
35,34.0,179.0193,3.0,0.375,0.0025,1.0
36,36.0,179.0193,3.0,0.375,0.0025,1.0
37,39.0,179.0193,3.0,0.375,0.0025,1.0
38,41.0,179.0193,3.0,0.375,0.0025,1.0
39,44.0,179.0193,3.0,0.375,0.0025,1.0
40,47.0,179.5612,3.0,0.375,0.0025,1.0
41,50.0,179.5612,3.0,0.375,0.0025,1.0
42,52.0,179.5612,3.0,0.375,0.0025,1.0
43,55.0,179.5612,3.0,0.375,0.0025,1.0
44,58.0,179.5612,3.0,0.375,0.0025,1.0
45,61.0,179.5612,3.0,0.375,0.0025,1.0
46,64.0,179.5612,3.0,0.375,0.0025,1.0
47,67.0,179.5612,3.0,0.375,0.0025,1.0
48,70.0,179.5612,3.0,0.375,0.0025,1.0
49,73.0,179.5612,3.0,0.375,0.0025,1.0
50,76.0,179.8096,3.0,0.375,0.0025,1.0
51,79.0,179.8096,3.0,0.375,0.0025,1.0
52,82.0,179.8096,3.0,0.375,0.0025,1.0
53,86.0,179.8096,3.0,0.375,0.0025,1.0
54,89.0,179.8096,3.0,0.375,0.0025,1.0
55,92.0,179.8096,3.0,0.375,0.0025,1.0
56,96.0,179.8096,3.0,0.375,0.0025,1.0
57,99.0,179.8096,3.0,0.375,0.0025,1.0
58,102.0,179.8096,3.0,0.375,0.0025,1.0
59,106.0,179.8096,3.0,0.375,0.0025,1.0
60,109.0,179.8719,3.0,0.375,0.0025,1.0
61,112.0,179.8719,3.0,0.375,0.0025,1.0
62,116.0,179.8719,3.0,0.375,0.0025,1.0
63,119.0,179.8719,3.0,0.375,0.0025,1.0
64,123.0,179.8719,3.0,0.375,0.0025,1.0
65,126.0,179.8719,3.0,0.375,0.0025,1.0
66,130.0,179.8719,3.0,0.375,0.0025,1.0
67,133.0,179.8719,3.0,0.375,0.0025,1.0
68,137.0,179.8719,3.0,0.375,0.0025,1.0
69,141.0,179.8719,3.0,0.375,0.0025,1.0
70,144.0,179.8444,3.0,0.375,0.0025,1.0
71,148.0,179.8444,3.0,0.375,0.0025,1.0
72,152.0,179.8444,3.0,0.375,0.0025,1.0
73,155.0,179.8444,3.0,0.375,0.0025,1.0
74,159.0,179.8444,3.0,0.375,0.0025,1.0
75,163.0,179.8444,3.0,0.375,0.0025,1.0
76,166.0,179.8444,3.0,0.375,0.0025,1.0
77,170.0,179.8444,3.0,0.375,0.0025,1.0
78,174.0,179.8444,3.0,0.375,0.0025,1.0
79,178.0,179.8444,3.0,0.375,0.0025,1.0
80,181.0,179.7016,3.0,0.375,0.0025,1.0
81,185.0,179.7016,3.0,0.375,0.0025,1.0
82,189.0,179.7016,3.0,0.375,0.0025,1.0
83,193.0,179.7016,3.0,0.375,0.0025,1.0
84,197.0,179.7016,3.0,0.375,0.0025,1.0
85,200.0,179.7016,3.0,0.375,0.0025,1.0
86,204.0,179.7016,3.0,0.375,0.0025,1.0
87,208.0,179.7016,3.0,0.375,0.0025,1.0
88,212.0,179.7016,3.0,0.375,0.0025,1.0
89,216.0,179.7016,3.0,0.375,0.0025,1.0
90,220.0,179.5038,3.0,0.375,0.0025,1.0
91,223.0,179.5038,3.0,0.375,0.0025,1.0
92,227.0,179.5038,3.0,0.375,0.0025,1.0
93,231.0,179.5038,3.0,0.375,0.0025,1.0
94,236.0,179.5038,3.0,0.375,0.0025,1.0
95,240.0,179.5038,3.0,0.375,0.0025,1.0
96,244.0,179.5038,3.0,0.375,0.0025,1.0
97,248.0,179.5038,3.0,0.375,0.0025,1.0
98,252.0,179.5038,3.0,0.375,0.0025,1.0
99,256.0,179.5038,3.0,0.375,0.0025,1.0
100,261.0,179.1768,3.0,0.375,0.0025,1.0
101,265.0,179.1768,3.0,0.375,0.0025,1.0
102,269.0,179.1768,3.0,0.375,0.0025,1.0
103,272.0,179.1768,3.0,0.375,0.0025,1.0
104,276.0,179.1768,3.0,0.375,0.0025,1.0
105,280.0,179.1768,3.0,0.375,0.0025,1.0
106,286.0,179.1768,3.0,0.375,0.0025,1.0
107,289.0,179.1768,3.0,0.375,0.0025,1.0
108,294.0,179.1768,3.0,0.375,0.0025,1.0
109,297.0,179.1768,3.0,0.375,0.0025,1.0
110,301.0,178.7321,3.0,0.375,0.0025,1.0
111,305.0,178.7321,3.0,0.375,0.0025,1.0
112,309.0,178.7321,3.0,0.375,0.0025,1.0
113,313.0,178.7321,3.0,0.375,0.0025,1.0
114,317.0,178.7321,3.0,0.375,0.0025,1.0
115,321.0,178.7321,3.0,0.375,0.0025,1.0
116,325.0,178.7321,3.0,0.375,0.0025,1.0
117,329.0,178.7321,3.0,0.375,0.0025,1.0
118,334.0,178.7321,3.0,0.375,0.0025,1.0
119,338.0,178.7321,3.0,0.375,0.0025,1.0
120,342.0,178.414,3.0,0.375,0.0025,1.0
121,346.0,178.414,3.0,0.375,0.0025,1.0
122,350.0,178.414,3.0,0.375,0.0025,1.0
123,354.0,178.414,3.0,0.375,0.0025,1.0
124,358.0,178.414,3.0,0.375,0.0025,1.0
125,362.0,178.414,3.0,0.375,0.0025,1.0
126,366.0,178.414,3.0,0.375,0.0025,1.0
127,370.0,178.414,3.0,0.375,0.0025,1.0
128,374.0,178.414,3.0,0.375,0.0025,1.0
129,378.0,178.414,3.0,0.375,0.0025,1.0
130,383.0,178.0517,3.0,0.375,0.0025,1.0
131,387.0,178.0517,3.0,0.375,0.0025,1.0
132,391.0,178.0517,3.0,0.375,0.0025,1.0
133,395.0,178.0517,3.0,0.375,0.0025,1.0
134,399.0,178.0517,3.0,0.375,0.0025,1.0
135,403.0,178.0517,3.0,0.375,0.0025,1.0
136,408.0,178.0517,3.0,0.375,0.0025,1.0
137,412.0,178.0517,3.0,0.375,0.0025,1.0
138,417.0,178.0517,3.0,0.375,0.0025,1.0
139,421.0,178.0517,3.0,0.375,0.0025,1.0
140,425.0,177.4858,3.0,0.375,0.0025,1.0
141,429.0,177.4858,3.0,0.375,0.0025,1.0
142,434.0,177.4858,3.0,0.375,0.0025,1.0
