TIME,PULSES,CONTROLLERVOLTAGE,CONTROLLER,KP,TAUD,TAUI 
0,-3,-41.2337,1,2.5,0.05,0.0
1,-8,-41.2337,1,2.5,0.05,0.0
2,-12,-41.2337,1,2.5,0.05,0.0
3,-17,-41.2337,1,2.5,0.05,0.0
4,-21,-41.2337,1,2.5,0.05,0.0
5,-26,-41.2337,1,2.5,0.05,0.0
6,-30,-41.2337,1,2.5,0.05,0.0
7,-34,-41.2337,1,2.5,0.05,0.0
8,-39,-41.2337,1,2.5,0.05,0.0
9,-43,-41.2337,1,2.5,0.05,0.0
10,-48,7192.6108,1,2.5,0.05,0.0
11,-52,7192.6108,1,2.5,0.05,0.0
12,-56,7192.6108,1,2.5,0.05,0.0
13,-60,7192.6108,1,2.5,0.05,0.0
14,-63,7192.6108,1,2.5,0.05,0.0
15,-67,7192.6108,1,2.5,0.05,0.0
16,-70,7192.6108,1,2.5,0.05,0.0
17,-73,7192.6108,1,2.5,0.05,0.0
18,-76,7192.6108,1,2.5,0.05,0.0
19,-79,7192.6108,1,2.5,0.05,0.0
20,-81,1261.2186,1,2.5,0.05,0.0
21,-84,1261.2186,1,2.5,0.05,0.0
22,-86,1261.2186,1,2.5,0.05,0.0
23,-88,1261.2186,1,2.5,0.05,0.0
24,-89,1261.2186,1,2.5,0.05,0.0
25,-91,1261.2186,1,2.5,0.05,0.0
26,-92,1261.2186,1,2.5,0.05,0.0
27,-93,1261.2186,1,2.5,0.05,0.0
28,-94,1261.2186,1,2.5,0.05,0.0
29,-95,1261.2186,1,2.5,0.05,0.0
30,-96,1235.3658,1,2.5,0.05,0.0
31,-96,1235.3658,1,2.5,0.05,0.0
32,-97,1235.3658,1,2.5,0.05,0.0
33,-97,1235.3658,1,2.5,0.05,0.0
34,-97,1235.3658,1,2.5,0.05,0.0
35,-97,1235.3658,1,2.5,0.05,0.0
36,-96,1235.3658,1,2.5,0.05,0.0
37,-96,1235.3658,1,2.5,0.05,0.0
38,-95,1235.3658,1,2.5,0.05,0.0
39,-94,1235.3658,1,2.5,0.05,0.0
40,-93,1207.2225,1,2.5,0.05,0.0
41,-92,1207.2225,1,2.5,0.05,0.0
42,-91,1207.2225,1,2.5,0.05,0.0
43,-90,1207.2225,1,2.5,0.05,0.0
44,-88,1207.2225,1,2.5,0.05,0.0
45,-87,1207.2225,1,2.5,0.05,0.0
46,-85,1207.2225,1,2.5,0.05,0.0
47,-84,1207.2225,1,2.5,0.05,0.0
48,-82,1207.2225,1,2.5,0.05,0.0
49,-80,1207.2225,1,2.5,0.05,0.0
50,-78,1181.3698,1,2.5,0.05,0.0
51,-76,1181.3698,1,2.5,0.05,0.0
52,-74,1181.3698,1,2.5,0.05,0.0
53,-72,1181.3698,1,2.5,0.05,0.0
54,-69,1181.3698,1,2.5,0.05,0.0
55,-67,1181.3698,1,2.5,0.05,0.0
56,-65,1181.3698,1,2.5,0.05,0.0
57,-62,1181.3698,1,2.5,0.05,0.0
58,-60,1181.3698,1,2.5,0.05,0.0
59,-57,1181.3698,1,2.5,0.05,0.0
60,-55,1159.1168,1,2.5,0.05,0.0
61,-52,1159.1168,1,2.5,0.05,0.0
62,-49,1159.1168,1,2.5,0.05,0.0
63,-46,1159.1168,1,2.5,0.05,0.0
64,-44,1159.1168,1,2.5,0.05,0.0
65,-41,1159.1168,1,2.5,0.05,0.0
66,-38,1159.1168,1,2.5,0.05,0.0
67,-35,1159.1168,1,2.5,0.05,0.0
