TIME,PULSES,CONTROLLERVOLTAGE,CONTROLLER,KP,TAUD,TAUI 
0,0,-0.26,0,1.0,0.0,0.0
1,0,-0.26,0,1.0,0.0,0.0
2,0,-0.26,0,1.0,0.0,0.0
3,0,-0.26,0,1.0,0.0,0.0
4,0,-0.26,0,1.0,0.0,0.0
5,0,-0.26,0,1.0,0.0,0.0
6,0,-0.26,0,1.0,0.0,0.0
7,0,-0.26,0,1.0,0.0,0.0
8,0,-0.26,0,1.0,0.0,0.0
9,0,-0.26,0,1.0,0.0,0.0
10,0,471.24,0,1.0,0.0,0.0
11,0,471.24,0,1.0,0.0,0.0
12,0,471.24,0,1.0,0.0,0.0
13,1,471.24,0,1.0,0.0,0.0
14,1,471.24,0,1.0,0.0,0.0
15,1,471.24,0,1.0,0.0,0.0
16,2,471.24,0,1.0,0.0,0.0
17,3,471.24,0,1.0,0.0,0.0
18,4,471.24,0,1.0,0.0,0.0
19,5,471.24,0,1.0,0.0,0.0
20,6,470.58,0,1.0,0.0,0.0
21,8,470.58,0,1.0,0.0,0.0
22,9,470.58,0,1.0,0.0,0.0
23,11,470.58,0,1.0,0.0,0.0
24,12,470.58,0,1.0,0.0,0.0
25,14,470.58,0,1.0,0.0,0.0
26,16,470.58,0,1.0,0.0,0.0
27,18,470.58,0,1.0,0.0,0.0
28,20,470.58,0,1.0,0.0,0.0
29,22,470.58,0,1.0,0.0,0.0
30,24,468.36,0,1.0,0.0,0.0
31,26,468.36,0,1.0,0.0,0.0
32,28,468.36,0,1.0,0.0,0.0
33,31,468.36,0,1.0,0.0,0.0
34,33,468.36,0,1.0,0.0,0.0
35,35,468.36,0,1.0,0.0,0.0
36,38,468.36,0,1.0,0.0,0.0
37,41,468.36,0,1.0,0.0,0.0
38,43,468.36,0,1.0,0.0,0.0
39,46,468.36,0,1.0,0.0,0.0
40,49,465.22,0,1.0,0.0,0.0
41,51,465.22,0,1.0,0.0,0.0
42,54,465.22,0,1.0,0.0,0.0
43,57,465.22,0,1.0,0.0,0.0
44,60,465.22,0,1.0,0.0,0.0
45,63,465.22,0,1.0,0.0,0.0
46,66,465.22,0,1.0,0.0,0.0
47,69,465.22,0,1.0,0.0,0.0
48,72,465.22,0,1.0,0.0,0.0
49,75,465.22,0,1.0,0.0,0.0
50,79,461.29,0,1.0,0.0,0.0
51,82,461.29,0,1.0,0.0,0.0
52,85,461.29,0,1.0,0.0,0.0
53,88,461.29,0,1.0,0.0,0.0
54,92,461.29,0,1.0,0.0,0.0
55,95,461.29,0,1.0,0.0,0.0
56,98,461.29,0,1.0,0.0,0.0
57,102,461.29,0,1.0,0.0,0.0
58,105,461.29,0,1.0,0.0,0.0
59,108,461.29,0,1.0,0.0,0.0
60,112,456.97,0,1.0,0.0,0.0
61,115,456.97,0,1.0,0.0,0.0
62,119,456.97,0,1.0,0.0,0.0
63,122,456.97,0,1.0,0.0,0.0
64,126,456.97,0,1.0,0.0,0.0
