TIME,PULSES,CONTROLLERVOLTAGE,CONTROLLER,KP,TAUD,TAUI 
0,0,0.07,0,0.25,0.0,0.0
1,0,0.07,0,0.25,0.0,0.0
2,0,0.07,0,0.25,0.0,0.0
3,0,0.07,0,0.25,0.0,0.0
4,0,0.07,0,0.25,0.0,0.0
5,0,0.07,0,0.25,0.0,0.0
6,0,0.07,0,0.25,0.0,0.0
7,0,0.07,0,0.25,0.0,0.0
8,0,0.07,0,0.25,0.0,0.0
9,0,0.07,0,0.25,0.0,0.0
10,0,117.81,0,0.25,0.0,0.0
11,0,117.81,0,0.25,0.0,0.0
12,0,117.81,0,0.25,0.0,0.0
13,1,117.81,0,0.25,0.0,0.0
14,1,117.81,0,0.25,0.0,0.0
15,2,117.81,0,0.25,0.0,0.0
16,2,117.81,0,0.25,0.0,0.0
17,3,117.81,0,0.25,0.0,0.0
18,4,117.81,0,0.25,0.0,0.0
19,5,117.81,0,0.25,0.0,0.0
20,6,117.65,0,0.25,0.0,0.0
21,8,117.65,0,0.25,0.0,0.0
22,9,117.65,0,0.25,0.0,0.0
23,11,117.65,0,0.25,0.0,0.0
24,12,117.65,0,0.25,0.0,0.0
25,14,117.65,0,0.25,0.0,0.0
26,16,117.65,0,0.25,0.0,0.0
27,18,117.65,0,0.25,0.0,0.0
28,20,117.65,0,0.25,0.0,0.0
29,22,117.65,0,0.25,0.0,0.0
30,24,117.09,0,0.25,0.0,0.0
31,27,117.09,0,0.25,0.0,0.0
32,29,117.09,0,0.25,0.0,0.0
33,31,117.09,0,0.25,0.0,0.0
34,34,117.09,0,0.25,0.0,0.0
35,36,117.09,0,0.25,0.0,0.0
36,39,117.09,0,0.25,0.0,0.0
37,41,117.09,0,0.25,0.0,0.0
38,44,117.09,0,0.25,0.0,0.0
39,46,117.09,0,0.25,0.0,0.0
40,49,116.27,0,0.25,0.0,0.0
41,52,116.27,0,0.25,0.0,0.0
42,55,116.27,0,0.25,0.0,0.0
43,58,116.27,0,0.25,0.0,0.0
44,61,116.27,0,0.25,0.0,0.0
45,64,116.27,0,0.25,0.0,0.0
46,67,116.27,0,0.25,0.0,0.0
47,70,116.27,0,0.25,0.0,0.0
48,73,116.27,0,0.25,0.0,0.0
49,76,116.27,0,0.25,0.0,0.0
50,79,115.32,0,0.25,0.0,0.0
51,82,115.32,0,0.25,0.0,0.0
52,86,115.32,0,0.25,0.0,0.0
53,89,115.32,0,0.25,0.0,0.0
54,92,115.32,0,0.25,0.0,0.0
55,95,115.32,0,0.25,0.0,0.0
56,99,115.32,0,0.25,0.0,0.0
57,102,115.32,0,0.25,0.0,0.0
58,106,115.32,0,0.25,0.0,0.0
59,109,115.32,0,0.25,0.0,0.0
60,113,114.24,0,0.25,0.0,0.0
61,116,114.24,0,0.25,0.0,0.0
62,120,114.24,0,0.25,0.0,0.0
63,123,114.24,0,0.25,0.0,0.0
64,127,114.24,0,0.25,0.0,0.0
65,130,114.24,0,0.25,0.0,0.0
66,134,114.24,0,0.25,0.0,0.0
67,137,114.24,0,0.25,0.0,0.0
68,141,114.24,0,0.25,0.0,0.0
69,145,114.24,0,0.25,0.0,0.0
70,148,113.06,0,0.25,0.0,0.0
71,152,113.06,0,0.25,0.0,0.0
72,156,113.06,0,0.25,0.0,0.0
73,159,113.06,0,0.25,0.0,0.0
74,163,113.06,0,0.25,0.0,0.0
75,167,113.06,0,0.25,0.0,0.0
76,171,113.06,0,0.25,0.0,0.0
77,175,113.06,0,0.25,0.0,0.0
78,178,113.06,0,0.25,0.0,0.0
79,182,113.06,0,0.25,0.0,0.0
80,186,111.85,0,0.25,0.0,0.0
81,190,111.85,0,0.25,0.0,0.0
82,193,111.85,0,0.25,0.0,0.0
83,197,111.85,0,0.25,0.0,0.0
84,201,111.85,0,0.25,0.0,0.0
85,205,111.85,0,0.25,0.0,0.0
86,209,111.85,0,0.25,0.0,0.0
87,213,111.85,0,0.25,0.0,0.0
88,217,111.85,0,0.25,0.0,0.0
89,221,111.85,0,0.25,0.0,0.0
90,225,110.58,0,0.25,0.0,0.0
91,229,110.58,0,0.25,0.0,0.0
92,232,110.58,0,0.25,0.0,0.0
93,236,110.58,0,0.25,0.0,0.0
94,240,110.58,0,0.25,0.0,0.0
95,244,110.58,0,0.25,0.0,0.0
96,248,110.58,0,0.25,0.0,0.0
97,252,110.58,0,0.25,0.0,0.0
98,256,110.58,0,0.25,0.0,0.0
99,260,110.58,0,0.25,0.0,0.0
100,264,109.27,0,0.25,0.0,0.0
101,268,109.27,0,0.25,0.0,0.0
102,272,109.27,0,0.25,0.0,0.0
103,276,109.27,0,0.25,0.0,0.0
104,280,109.27,0,0.25,0.0,0.0
105,284,109.27,0,0.25,0.0,0.0
106,288,109.27,0,0.25,0.0,0.0
107,292,109.27,0,0.25,0.0,0.0
108,296,109.27,0,0.25,0.0,0.0
109,300,109.27,0,0.25,0.0,0.0
110,304,107.96,0,0.25,0.0,0.0
111,309,107.96,0,0.25,0.0,0.0
112,313,107.96,0,0.25,0.0,0.0
113,317,107.96,0,0.25,0.0,0.0
114,321,107.96,0,0.25,0.0,0.0
115,325,107.96,0,0.25,0.0,0.0
116,329,107.96,0,0.25,0.0,0.0
117,333,107.96,0,0.25,0.0,0.0
118,337,107.96,0,0.25,0.0,0.0
119,341,107.96,0,0.25,0.0,0.0
120,345,106.65,0,0.25,0.0,0.0
121,349,106.65,0,0.25,0.0,0.0
122,353,106.65,0,0.25,0.0,0.0
123,358,106.65,0,0.25,0.0,0.0
