TIME,PULSES,CONTROLLERVOLTAGE,CONTROLLER,KP,TAUD,TAUI 
0,0,0.39,1,0.5,0.01,0.0
1,0,0.39,1,0.5,0.01,0.0
2,0,0.39,1,0.5,0.01,0.0
3,0,0.39,1,0.5,0.01,0.0
4,0,0.39,1,0.5,0.01,0.0
5,0,0.39,1,0.5,0.01,0.0
6,0,0.39,1,0.5,0.01,0.0
7,0,0.39,1,0.5,0.01,0.0
8,0,0.39,1,0.5,0.01,0.0
9,0,0.39,1,0.5,0.01,0.0
10,0,471.04,1,0.5,0.01,0.0
11,0,471.04,1,0.5,0.01,0.0
12,0,471.04,1,0.5,0.01,0.0
13,0,471.04,1,0.5,0.01,0.0
14,1,471.04,1,0.5,0.01,0.0
15,1,471.04,1,0.5,0.01,0.0
16,2,471.04,1,0.5,0.01,0.0
17,3,471.04,1,0.5,0.01,0.0
18,4,471.04,1,0.5,0.01,0.0
19,5,471.04,1,0.5,0.01,0.0
20,7,234.96,1,0.5,0.01,0.0
21,8,234.96,1,0.5,0.01,0.0
22,9,234.96,1,0.5,0.01,0.0
23,11,234.96,1,0.5,0.01,0.0
24,13,234.96,1,0.5,0.01,0.0
25,14,234.96,1,0.5,0.01,0.0
26,16,234.96,1,0.5,0.01,0.0
27,18,234.96,1,0.5,0.01,0.0
28,20,234.96,1,0.5,0.01,0.0
29,22,234.96,1,0.5,0.01,0.0
30,24,233.07,1,0.5,0.01,0.0
31,26,233.07,1,0.5,0.01,0.0
32,29,233.07,1,0.5,0.01,0.0
33,31,233.07,1,0.5,0.01,0.0
34,34,233.07,1,0.5,0.01,0.0
35,36,233.07,1,0.5,0.01,0.0
36,39,233.07,1,0.5,0.01,0.0
37,41,233.07,1,0.5,0.01,0.0
38,44,233.07,1,0.5,0.01,0.0
39,47,233.07,1,0.5,0.01,0.0
40,49,230.91,1,0.5,0.01,0.0
41,52,230.91,1,0.5,0.01,0.0
42,55,230.91,1,0.5,0.01,0.0
43,58,230.91,1,0.5,0.01,0.0
44,61,230.91,1,0.5,0.01,0.0
45,64,230.91,1,0.5,0.01,0.0
46,67,230.91,1,0.5,0.01,0.0
47,70,230.91,1,0.5,0.01,0.0
48,73,230.91,1,0.5,0.01,0.0
49,76,230.91,1,0.5,0.01,0.0
50,79,228.75,1,0.5,0.01,0.0
51,82,228.75,1,0.5,0.01,0.0
52,86,228.75,1,0.5,0.01,0.0
53,89,228.75,1,0.5,0.01,0.0
54,92,228.75,1,0.5,0.01,0.0
55,96,228.75,1,0.5,0.01,0.0
56,99,228.75,1,0.5,0.01,0.0
57,102,228.75,1,0.5,0.01,0.0
58,106,228.75,1,0.5,0.01,0.0
