TIME,PULSES,CONTROLLERVOLTAGE,CONTROLLER,KP,TAUD,TAUI 
0,0,-0.39,1,0.25,0.01,0.0
1,0,-0.39,1,0.25,0.01,0.0
2,0,-0.39,1,0.25,0.01,0.0
3,0,-0.39,1,0.25,0.01,0.0
4,0,-0.39,1,0.25,0.01,0.0
5,0,-0.39,1,0.25,0.01,0.0
6,0,-0.39,1,0.25,0.01,0.0
7,0,-0.39,1,0.25,0.01,0.0
8,0,-0.39,1,0.25,0.01,0.0
9,0,-0.39,1,0.25,0.01,0.0
10,0,235.82,1,0.25,0.01,0.0
11,0,235.82,1,0.25,0.01,0.0
12,0,235.82,1,0.25,0.01,0.0
13,1,235.82,1,0.25,0.01,0.0
14,1,235.82,1,0.25,0.01,0.0
15,2,235.82,1,0.25,0.01,0.0
16,2,235.82,1,0.25,0.01,0.0
17,3,235.82,1,0.25,0.01,0.0
18,4,235.82,1,0.25,0.01,0.0
19,5,235.82,1,0.25,0.01,0.0
20,6,117.48,1,0.25,0.01,0.0
21,7,117.48,1,0.25,0.01,0.0
22,8,117.48,1,0.25,0.01,0.0
23,10,117.48,1,0.25,0.01,0.0
24,11,117.48,1,0.25,0.01,0.0
25,13,117.48,1,0.25,0.01,0.0
26,15,117.48,1,0.25,0.01,0.0
27,17,117.48,1,0.25,0.01,0.0
28,19,117.48,1,0.25,0.01,0.0
29,21,117.48,1,0.25,0.01,0.0
30,23,116.6,1,0.25,0.01,0.0
31,25,116.6,1,0.25,0.01,0.0
32,27,116.6,1,0.25,0.01,0.0
33,29,116.6,1,0.25,0.01,0.0
34,32,116.6,1,0.25,0.01,0.0
35,34,116.6,1,0.25,0.01,0.0
36,37,116.6,1,0.25,0.01,0.0
37,39,116.6,1,0.25,0.01,0.0
38,42,116.6,1,0.25,0.01,0.0
39,44,116.6,1,0.25,0.01,0.0
40,47,115.55,1,0.25,0.01,0.0
41,50,115.55,1,0.25,0.01,0.0
42,53,115.55,1,0.25,0.01,0.0
43,55,115.55,1,0.25,0.01,0.0
44,58,115.55,1,0.25,0.01,0.0
45,61,115.55,1,0.25,0.01,0.0
46,64,115.55,1,0.25,0.01,0.0
47,67,115.55,1,0.25,0.01,0.0
48,70,115.55,1,0.25,0.01,0.0
49,73,115.55,1,0.25,0.01,0.0
50,77,114.44,1,0.25,0.01,0.0
51,80,114.44,1,0.25,0.01,0.0
52,83,114.44,1,0.25,0.01,0.0
53,86,114.44,1,0.25,0.01,0.0
54,89,114.44,1,0.25,0.01,0.0
55,93,114.44,1,0.25,0.01,0.0
56,96,114.44,1,0.25,0.01,0.0
