TIME,PULSES,CONTROLLERVOLTAGE,CONTROLLER,KP,TAUD,TAUI 
0,0.0,0.0,0.0,2.0,0.0,0.0
1,0.0,0.0,0.0,2.0,0.0,0.0
2,0.0,0.0,0.0,2.0,0.0,0.0
3,0.0,0.0,0.0,2.0,0.0,0.0
4,0.0,0.0,0.0,2.0,0.0,0.0
5,0.0,0.0,0.0,2.0,0.0,0.0
6,0.0,0.0,0.0,2.0,0.0,0.0
7,0.0,0.0,0.0,2.0,0.0,0.0
8,0.0,0.0,0.0,2.0,0.0,0.0
9,0.0,0.0,0.0,2.0,0.0,0.0
10,0.0,942.48,0.0,2.0,0.0,0.0
11,0.0,942.48,0.0,2.0,0.0,0.0
12,0.0,942.48,0.0,2.0,0.0,0.0
13,1.0,942.48,0.0,2.0,0.0,0.0
14,1.0,942.48,0.0,2.0,0.0,0.0
15,2.0,942.48,0.0,2.0,0.0,0.0
16,3.0,942.48,0.0,2.0,0.0,0.0
17,4.0,942.48,0.0,2.0,0.0,0.0
18,4.0,942.48,0.0,2.0,0.0,0.0
19,6.0,942.48,0.0,2.0,0.0,0.0
20,7.0,940.91,0.0,2.0,0.0,0.0
21,8.0,940.91,0.0,2.0,0.0,0.0
22,9.0,940.91,0.0,2.0,0.0,0.0
23,11.0,940.91,0.0,2.0,0.0,0.0
24,13.0,940.91,0.0,2.0,0.0,0.0
25,14.0,940.91,0.0,2.0,0.0,0.0
26,16.0,940.91,0.0,2.0,0.0,0.0
27,18.0,940.91,0.0,2.0,0.0,0.0
28,20.0,940.91,0.0,2.0,0.0,0.0
29,22.0,940.91,0.0,2.0,0.0,0.0
30,24.0,936.72,0.0,2.0,0.0,0.0
31,26.0,936.72,0.0,2.0,0.0,0.0
32,28.0,936.72,0.0,2.0,0.0,0.0
33,31.0,936.72,0.0,2.0,0.0,0.0
34,33.0,936.72,0.0,2.0,0.0,0.0
35,35.0,936.72,0.0,2.0,0.0,0.0
36,38.0,936.72,0.0,2.0,0.0,0.0
37,40.0,936.72,0.0,2.0,0.0,0.0
38,43.0,936.72,0.0,2.0,0.0,0.0
39,46.0,936.72,0.0,2.0,0.0,0.0
40,48.0,930.44,0.0,2.0,0.0,0.0
41,51.0,930.44,0.0,2.0,0.0,0.0
42,54.0,930.44,0.0,2.0,0.0,0.0
43,57.0,930.44,0.0,2.0,0.0,0.0
44,60.0,930.44,0.0,2.0,0.0,0.0
45,63.0,930.44,0.0,2.0,0.0,0.0
46,66.0,930.44,0.0,2.0,0.0,0.0
47,69.0,930.44,0.0,2.0,0.0,0.0
48,72.0,930.44,0.0,2.0,0.0,0.0
49,75.0,930.44,0.0,2.0,0.0,0.0
50,78.0,922.84,0.0,2.0,0.0,0.0
51,81.0,922.84,0.0,2.0,0.0,0.0
52,85.0,922.84,0.0,2.0,0.0,0.0
53,88.0,922.84,0.0,2.0,0.0,0.0
54,91.0,922.84,0.0,2.0,0.0,0.0
55,95.0,922.84,0.0,2.0,0.0,0.0
56,98.0,922.84,0.0,2.0,0.0,0.0
57,101.0,922.84,0.0,2.0,0.0,0.0
58,105.0,922.84,0.0,2.0,0.0,0.0
59,108.0,922.84,0.0,2.0,0.0,0.0
60,112.0,913.94,0.0,2.0,0.0,0.0
61,115.0,913.94,0.0,2.0,0.0,0.0
62,119.0,913.94,0.0,2.0,0.0,0.0
63,122.0,913.94,0.0,2.0,0.0,0.0
64,126.0,913.94,0.0,2.0,0.0,0.0
65,130.0,913.94,0.0,2.0,0.0,0.0
66,133.0,913.94,0.0,2.0,0.0,0.0
67,137.0,913.94,0.0,2.0,0.0,0.0
68,141.0,913.94,0.0,2.0,0.0,0.0
69,144.0,913.94,0.0,2.0,0.0,0.0
70,147.0,904.52,0.0,2.0,0.0,0.0
71,151.0,904.52,0.0,2.0,0.0,0.0
72,155.0,904.52,0.0,2.0,0.0,0.0
73,159.0,904.52,0.0,2.0,0.0,0.0
74,162.0,904.52,0.0,2.0,0.0,0.0
75,166.0,904.52,0.0,2.0,0.0,0.0
76,170.0,904.52,0.0,2.0,0.0,0.0
77,174.0,904.52,0.0,2.0,0.0,0.0
78,178.0,904.52,0.0,2.0,0.0,0.0
79,181.0,904.52,0.0,2.0,0.0,0.0
80,184.0,895.09,0.0,2.0,0.0,0.0
81,188.0,895.09,0.0,2.0,0.0,0.0
82,192.0,895.09,0.0,2.0,0.0,0.0
83,196.0,895.09,0.0,2.0,0.0,0.0
84,200.0,895.09,0.0,2.0,0.0,0.0
85,206.0,895.09,0.0,2.0,0.0,0.0
86,210.0,895.09,0.0,2.0,0.0,0.0
87,214.0,895.09,0.0,2.0,0.0,0.0
88,218.0,895.09,0.0,2.0,0.0,0.0
89,223.0,895.09,0.0,2.0,0.0,0.0
90,227.0,883.83,0.0,2.0,0.0,0.0
91,231.0,883.83,0.0,2.0,0.0,0.0
92,235.0,883.83,0.0,2.0,0.0,0.0
93,239.0,883.83,0.0,2.0,0.0,0.0
94,244.0,883.83,0.0,2.0,0.0,0.0
